has_hazard,has_exposure,has_vulnerability,has_loss,hevl_block_count,declared_component_count,exposure_items,exposure_categories,exposure_has_metrics,vuln_has_functions,vuln_socio_count,filename,hazard_event_sets,hazard_analysis_type,hazard_hazards_count,hazard_events_count,hazard_has_return_periods,loss_items,loss_hazard_types
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mmrworldbank_infrastructure.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mmrworldbank_privatesector.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mmrworldbank_publicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mmrworldbank_urbandevelopment.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mmrworldpop_agegenderstructures.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mmrworldpop_births.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mmrworldpop_populationcounts.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mmrworldpop_populationdensity.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mmrworldpop_pregnancies.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mnecopernicus_montenegroglobalhumansett.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnecred_emdatcountryprofilesmonte.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnekontur_montenegropopulationdensi.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mneourairports_airportsmontenegro.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mneportwatch_montenegrodailyportactivi.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mneunhcr_montenegroaccessfundament.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mneunhcr_montenegrodataforciblydis.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnewhosonfirst_montenegrowofadministrati.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mneworldbank_montenegroeconomicsociale.json,,,,,,,
False,True,False,False,1,1,2.0,agriculture|economic_indicator,True,,,rdls_exp-mneworldbank_montenegroeconomygrowth.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mneworldbank_montenegroenergymining.json,,,,,,,
False,True,False,False,1,1,4.0,infrastructure|population|agriculture|natural_environment,True,,,rdls_exp-mneworldbank_montenegroenvironment.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mneworldbank_montenegroinfrastructure.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mneworldbank_montenegroprivatesector.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mneworldbank_montenegropublicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mneworldbank_montenegrourbandevelopmen.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mneworldpop_montenegroagegenderstruct.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mneworldpop_montenegropopulationcount.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mneworldpop_montenegropopulationdensi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mneworldpop_montenegrospatialdistribu.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mngcopernicus_mongoliaglobalhumansettle.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngcred_emdatcountryprofilesmongo.json,,,,,,,
False,True,False,False,1,1,2.0,population|infrastructure,True,,,rdls_exp-mngiom_mongoliadisplacementdatar.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngkontur_mongoliapopulationdensity.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngmetad4g_mongoliahighresolutionpop.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngocharoap_mongoliaairports.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngocharoap_mongoliamainroads.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngocharoap_mongoliamainroadsulaanbaa.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngocharoap_mongoliarailroads.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngocharoap_mongoliaroadsnetwork.json,,,,,,,
False,True,False,False,1,1,1.0,buildings,True,,,rdls_exp-mngocharoap_mongoliasettlementsurbana.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngourairports_airportsmongolia.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngunhabitat_mongoliademographichealth.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngunhcr_mongoliadataforciblydispl.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngwhosonfirst_mongoliawofadministrative.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mngworldbank_mongoliaeconomicsocialenv.json,,,,,,,
False,True,False,False,1,1,2.0,agriculture|economic_indicator,True,,,rdls_exp-mngworldbank_mongoliaeconomygrowth.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mngworldbank_mongoliaenergymining.json,,,,,,,
False,True,False,False,1,1,5.0,infrastructure|population|agriculture|natural_environment|economic_indicator,True,,,rdls_exp-mngworldbank_mongoliaenvironment.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mngworldbank_mongoliainfrastructure.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mngworldbank_mongoliaprivatesector.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mngworldbank_mongoliapublicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mngworldbank_mongoliaurbandevelopment.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngworldpop_mongoliaagegenderstructur.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mngworldpop_mongoliabirths.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngworldpop_mongoliapopulationcounts.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngworldpop_mongoliapopulationdensity.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mngworldpop_mongoliapregnancies.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mngworldpop_mongoliaspatialdistributi.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mnpcopernicus_northernmarianaislandsglo.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpkontur_northernmarianaislandspop.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpmetad4g_northernmarianaislandshig.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mnpourairports_airportsnorthernmarianais.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mnpportwatch_northernmarianaislandsdai.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpwhosonfirst_northernmarianaislandswof.json,,,,,,,
False,True,False,False,1,1,4.0,infrastructure|population|agriculture|natural_environment,True,,,rdls_exp-mnpworldbank_northernmarianaislandscli.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mnpworldbank_northernmarianaislandseco.json,,,,,,,
False,True,False,False,1,1,1.0,economic_indicator,True,,,rdls_exp-mnpworldbank_northernmarianaislandseco_c94cc963.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldbank_northernmarianaislandsedu.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mnpworldbank_northernmarianaislandsene.json,,,,,,,
False,True,False,False,1,1,5.0,infrastructure|population|agriculture|natural_environment|economic_indicator,True,,,rdls_exp-mnpworldbank_northernmarianaislandsenv.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldbank_northernmarianaislandsgen.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mnpworldbank_northernmarianaislandsinf.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldbank_northernmarianaislandspov.json,,,,,,,
False,True,False,False,1,1,1.0,economic_indicator,True,,,rdls_exp-mnpworldbank_northernmarianaislandspri.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldbank_northernmarianaislandspub.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldbank_northernmarianaislandssoc.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mnpworldbank_northernmarianaislandsurb.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldpop_northernmarianaislandsage.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldpop_northernmarianaislandspop.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldpop_northernmarianaislandspop_eb15ee3d.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mnpworldpop_northernmarianaislandsspa.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-moving_energy_i_consumptionrefugeesdispla.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mozcopernicus_globalhumansettlementlaye.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozcred_emdatcountryprofiles.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozdhs_nationaldemographichealth.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozdhs_subnationaldemographichea.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mozgem_level1exposuredata.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozgrid3_censusdisaggregatedgridde.json,,,,,,,
False,True,False,False,1,1,1.0,buildings,True,,,rdls_exp-mozgrid3_mozsettlementextentsv30.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozkontur_populationdensity400mh3he.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozmetad4g_highresolutionpopulationd.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozochamoz_beiraidpapril2019.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mozochamoz_classifiedroadnetwork.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mozochamoz_energyfacilities.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozochamoz_jiafhumanitarianneedspeop.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mozochamoz_roads.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mozochamoz_schools.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mozourairports_airports.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mozportwatch_dailyportactivitydataship.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozunhabitat_demographichealtheducatio.json,,,,,,,
False,True,False,False,1,1,2.0,buildings|population,True,,,rdls_exp-mozunhabitat_housingslumsinformal.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozunhcr_dataforciblydisplacedpopu.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mozunhcr_kapsurveymaratanecamp.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozwho_coronaviruscovid19subnati.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozwhosonfirst_wofadministrativesubdivis.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mozworldbank_economicsocialenvironment.json,,,,,,,
False,True,False,False,1,1,2.0,agriculture|economic_indicator,True,,,rdls_exp-mozworldbank_economygrowth.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mozworldbank_energymining.json,,,,,,,
False,True,False,False,1,1,5.0,infrastructure|population|agriculture|natural_environment|economic_indicator,True,,,rdls_exp-mozworldbank_environment.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mozworldbank_infrastructure.json,,,,,,,
False,True,False,False,1,1,4.0,buildings|infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mozworldbank_privatesector.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mozworldbank_publicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mozworldbank_urbandevelopment.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozworldpop_agegenderstructures.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mozworldpop_births.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozworldpop_populationcounts.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozworldpop_populationdensity.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mozworldpop_pregnancies.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mozworldpop_spatialdistributionpopula.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mrtcopernicus_mauritaniaglobalhumansett.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtcred_emdatcountryprofilesmauri.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtdhs_mauritanianationaldemogra.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtdhs_mauritaniasubnationaldemo.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mrtgem_mauritanialevel1exposured.json,,,,,,,
False,True,False,False,1,1,1.0,buildings,True,,,rdls_exp-mrtgrid3_mrtsettlementextentsv30.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtkontur_mauritaniapopulationdensi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtmetad4g_mauritaniahighresolutionp.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtocharowca_mauritaniamalianrefugeess.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mrtocharowca_mauritaniarailways.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mrtocharowca_mauritaniaroads.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mrtourairports_airportsmauritania.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mrtportwatch_mauritaniadailyportactivi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtunhabitat_mauritaniademographicheal.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtunhcr_mauritaniadataforciblydis.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtwhosonfirst_mauritaniawofadministrati.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mrtworldbank_mauritaniaeconomicsociale.json,,,,,,,
False,True,False,False,1,1,2.0,agriculture|economic_indicator,True,,,rdls_exp-mrtworldbank_mauritaniaeconomygrowth.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mrtworldbank_mauritaniaenergymining.json,,,,,,,
False,True,False,False,1,1,5.0,infrastructure|population|agriculture|natural_environment|economic_indicator,True,,,rdls_exp-mrtworldbank_mauritaniaenvironment.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mrtworldbank_mauritaniainfrastructure.json,,,,,,,
False,True,False,False,1,1,4.0,buildings|infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mrtworldbank_mauritaniaprivatesector.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mrtworldbank_mauritaniapublicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mrtworldbank_mauritaniaurbandevelopmen.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtworldpop_mauritaniaagegenderstruct.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mrtworldpop_mauritaniabirths.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtworldpop_mauritaniapopulationcount.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtworldpop_mauritaniapopulationdensi.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mrtworldpop_mauritaniapregnancies.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mrtworldpop_mauritaniaspatialdistribu.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-msrcopernicus_montserratglobalhumansett.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrkontur_montserratpopulationdensi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrmetad4g_montserrathighresolutionp.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-msrourairports_airportsmontserrat.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-msrportwatch_montserratdailyportactivi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrunhcr_montserratdataforciblydis.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrwhosonfirst_montserratwofadministrati.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrworldpop_montserratagegenderstruct.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-msrworldpop_montserratbirths.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrworldpop_montserratpopulationcount.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrworldpop_montserratpopulationdensi.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-msrworldpop_montserratpregnancies.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-msrworldpop_montserratspatialdistribu.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mtqcopernicus_martiniqueglobalhumansett.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqkontur_martiniquepopulationdensi.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mtqourairports_airportsmartinique.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mtqportwatch_martiniquedailyportactivi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqunhabitat_martiniquedemographicheal.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqunhcr_martiniquedataforciblydis.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqwhosonfirst_martiniquewofadministrati.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqworldpop_martiniqueagegenderstruct.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mtqworldpop_martiniquebirths.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqworldpop_martiniquepopulationcount.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqworldpop_martiniquepopulationdensi.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mtqworldpop_martiniquepregnancies.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mtqworldpop_martiniquespatialdistribu.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-muscopernicus_mauritiusglobalhumansettl.json,,,,,,,
False,True,False,False,1,1,1.0,buildings,True,,,rdls_exp-musgrid3_mussettlementextentsv30.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-muskontur_mauritiuspopulationdensit.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musmetad4g_mauritiushighresolutionpo.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-musourairports_airportsmauritius.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-musportwatch_mauritiusdailyportactivit.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musunhabitat_mauritiusdemographichealt.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musunhcr_mauritiusdataforciblydisp.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-muswhosonfirst_mauritiuswofadministrativ.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-musworldbank_mauritiuseconomicsocialen.json,,,,,,,
False,True,False,False,1,1,2.0,agriculture|economic_indicator,True,,,rdls_exp-musworldbank_mauritiuseconomygrowth.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-musworldbank_mauritiusenergymining.json,,,,,,,
False,True,False,False,1,1,5.0,infrastructure|population|agriculture|natural_environment|economic_indicator,True,,,rdls_exp-musworldbank_mauritiusenvironment.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-musworldbank_mauritiusinfrastructure.json,,,,,,,
False,True,False,False,1,1,4.0,buildings|infrastructure|agriculture|economic_indicator,True,,,rdls_exp-musworldbank_mauritiusprivatesector.json,,,,,,,
False,True,False,False,1,1,2.0,population|economic_indicator,True,,,rdls_exp-musworldbank_mauritiuspublicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-musworldbank_mauritiusurbandevelopment.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musworldpop_mauritiusagegenderstructu.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-musworldpop_mauritiusbirths.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musworldpop_mauritiuspopulationcounts.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musworldpop_mauritiuspopulationdensit.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-musworldpop_mauritiuspregnancies.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-musworldpop_mauritiusspatialdistribut.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|population|buildings,True,,,rdls_exp-mwicopernicus_globalhumansettlementlaye.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwicred_emdatcountryprofiles.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mwicrosscut_settlementcatchmentareas.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwidhs_nationaldemographichealth.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwidhs_subnationaldemographichea.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mwigem_level1exposuredata.json,,,,,,,
False,True,False,False,1,1,1.0,buildings,True,,,rdls_exp-mwigrid3_mwisettlementextentsv30.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mwihealthclstr_fifthintegratedhouseholds.json,,,,,,,
False,True,False,False,1,1,2.0,buildings|population,True,,,rdls_exp-mwihealthclstr_populationhousingcensus20.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mwihealthclstr_statisticalyearbookindica.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwikontur_populationdensity400mh3he.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiocharosea_displacementtrackingmatri.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiocharosea_displacementtrackingmatri_e2eba921.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiocharosea_idpsite.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mwiourairports_airports.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiunhabitat_demographichealtheducatio.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiunhcr_dataforciblydisplacedpopu.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiunhcr_dzalekacamppostdistributi.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiunhcr_socioeconomicassessmentre.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiwhosonfirst_wofadministrativesubdivis.json,,,,,,,
False,True,False,False,1,1,3.0,infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mwiworldbank_economicsocialenvironment.json,,,,,,,
False,True,False,False,1,1,2.0,agriculture|economic_indicator,True,,,rdls_exp-mwiworldbank_economygrowth.json,,,,,,,
False,True,False,False,1,1,1.0,infrastructure,True,,,rdls_exp-mwiworldbank_energymining.json,,,,,,,
False,True,False,False,1,1,5.0,infrastructure|population|agriculture|natural_environment|economic_indicator,True,,,rdls_exp-mwiworldbank_environment.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|economic_indicator,True,,,rdls_exp-mwiworldbank_infrastructure.json,,,,,,,
False,True,False,False,1,1,4.0,buildings|infrastructure|agriculture|economic_indicator,True,,,rdls_exp-mwiworldbank_privatesector.json,,,,,,,
False,True,False,False,1,1,3.0,buildings|population|economic_indicator,True,,,rdls_exp-mwiworldbank_publicsector.json,,,,,,,
False,True,False,False,1,1,2.0,infrastructure|population,True,,,rdls_exp-mwiworldbank_urbandevelopment.json,,,,,,,
False,True,False,False,1,1,1.0,population,True,,,rdls_exp-mwiworldpop_agegenderstructures.json,,,,,,,
