filename,id,title,risk_data_type,has_hazard,has_exposure,has_vulnerability,has_loss,license,resource_count,country_count
rdls_exp-phl_worldbank_economicsocialenvironment.json,rdls_exp-phl_worldbank_economicsocialenvironment,"Philippines - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_economygrowth.json,rdls_exp-phl_worldbank_economygrowth,Philippines - Economy and Growth,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_energymining.json,rdls_exp-phl_worldbank_energymining,Philippines - Energy and Mining,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_environment.json,rdls_exp-phl_worldbank_environment,Philippines - Environment,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_infrastructure.json,rdls_exp-phl_worldbank_infrastructure,Philippines - Infrastructure,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_privatesector.json,rdls_exp-phl_worldbank_privatesector,Philippines - Private Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_publicsector.json,rdls_exp-phl_worldbank_publicsector,Philippines - Public Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldbank_urbandevelopment.json,rdls_exp-phl_worldbank_urbandevelopment,Philippines - Urban Development,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-phl_worldpop_agegenderstructures.json,rdls_exp-phl_worldpop_agegenderstructures,Philippines - Age and gender structures,exposure,False,True,False,False,Other,180,1
rdls_exp-phl_worldpop_births.json,rdls_exp-phl_worldpop_births,Philippines - Births,exposure,False,True,False,False,Other,2,1
rdls_exp-phl_worldpop_populationcounts.json,rdls_exp-phl_worldpop_populationcounts,Philippines - Population Counts,exposure,False,True,False,False,Other,32,1
rdls_exp-phl_worldpop_populationdensity.json,rdls_exp-phl_worldpop_populationdensity,Philippines - Population Density,exposure,False,True,False,False,Other,20,1
rdls_exp-phl_worldpop_pregnancies.json,rdls_exp-phl_worldpop_pregnancies,Philippines - Pregnancies,exposure,False,True,False,False,Other,2,1
rdls_exp-phl_worldpop_spatialdistributionpopula.json,rdls_exp-phl_worldpop_spatialdistributionpopula,Philippines - Spatial Distribution of Population (2015-2030),exposure,False,True,False,False,Other,32,1
rdls_exp-plw_copernicus_palauglobalhumansettlemen.json,rdls_exp-plw_copernicus_palauglobalhumansettlemen,Palau: Copernicus Global Human Settlement Layer (GHSL),exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_kontur_palaupopulationdensity400.json,rdls_exp-plw_kontur_palaupopulationdensity400,Palau: Population Density for 400m H3 Hexagons,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_metad4g_palauhighresolutionpopula.json,rdls_exp-plw_metad4g_palauhighresolutionpopula,Palau: High Resolution Population Density Maps + Demographic Estimates,exposure,False,True,False,False,CC-BY-4.0,14,1
rdls_exp-plw_ourairports_airportspalau.json,rdls_exp-plw_ourairports_airportspalau,Airports in Palau,exposure,False,True,False,False,PDDL-1.0,2,1
rdls_exp-plw_portwatch_palaudailyportactivitydat.json,rdls_exp-plw_portwatch_palaudailyportactivitydat,Palau: Daily Port Activity Data and Shipment Estimates,exposure,False,True,False,False,Other,1,1
rdls_exp-plw_spc_palaupopulationgrid2020.json,rdls_exp-plw_spc_palaupopulationgrid2020,Palau_Population_Grid_2020,exposure,False,True,False,False,Open Data Commons Attribution License (ODC-BY),3,1
rdls_exp-plw_unhcr_palaudataforciblydisplace.json,rdls_exp-plw_unhcr_palaudataforciblydisplace,Palau - Data on forcibly displaced populations and stateless persons,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),8,1
rdls_exp-plw_whosonfirst_palauwofadministrativesub.json,rdls_exp-plw_whosonfirst_palauwofadministrativesub,Palau: WOF Administrative Subdivisions and Human Settlements,exposure,False,True,False,False,CC-BY-4.0,1,1
rdls_exp-plw_worldbank_palaueconomicsocialenviro.json,rdls_exp-plw_worldbank_palaueconomicsocialenviro,"Palau - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palaueconomygrowth.json,rdls_exp-plw_worldbank_palaueconomygrowth,Palau - Economy and Growth,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palauenergymining.json,rdls_exp-plw_worldbank_palauenergymining,Palau - Energy and Mining,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palauenvironment.json,rdls_exp-plw_worldbank_palauenvironment,Palau - Environment,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palauinfrastructure.json,rdls_exp-plw_worldbank_palauinfrastructure,Palau - Infrastructure,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palauprivatesector.json,rdls_exp-plw_worldbank_palauprivatesector,Palau - Private Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palaupublicsector.json,rdls_exp-plw_worldbank_palaupublicsector,Palau - Public Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldbank_palauurbandevelopment.json,rdls_exp-plw_worldbank_palauurbandevelopment,Palau - Urban Development,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-plw_worldpop_palauagegenderstructures.json,rdls_exp-plw_worldpop_palauagegenderstructures,Palau - Age and gender structures,exposure,False,True,False,False,Other,180,1
rdls_exp-plw_worldpop_palaupopulationcounts.json,rdls_exp-plw_worldpop_palaupopulationcounts,Palau - Population Counts,exposure,False,True,False,False,Other,32,1
rdls_exp-plw_worldpop_palaupopulationdensity.json,rdls_exp-plw_worldpop_palaupopulationdensity,Palau - Population Density,exposure,False,True,False,False,Other,20,1
rdls_exp-plw_worldpop_palauspatialdistributionp.json,rdls_exp-plw_worldpop_palauspatialdistributionp,Palau - Spatial Distribution of Population (2015-2030),exposure,False,True,False,False,Other,32,1
rdls_exp-png_copernicus_papuanewguineaglobalhuman.json,rdls_exp-png_copernicus_papuanewguineaglobalhuman,Papua New Guinea: Copernicus Global Human Settlement Layer (GHSL),exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_cred_emdatcountryprofilespapua.json,rdls_exp-png_cred_emdatcountryprofilespapua,"EM-DAT - Country Profiles, Papua New Guinea",exposure,False,True,False,False,Other,1,1
rdls_exp-png_dhs_papuanewguineanationaldem.json,rdls_exp-png_dhs_papuanewguineanationaldem,Papua New Guinea - National Demographic and Health Data,exposure,False,True,False,False,Other,41,1
rdls_exp-png_dhs_papuanewguineasubnational.json,rdls_exp-png_dhs_papuanewguineasubnational,Papua New Guinea - Subnational Demographic and Health Data,exposure,False,True,False,False,Other,39,1
rdls_exp-png_kontur_papuanewguineapopulationd.json,rdls_exp-png_kontur_papuanewguineapopulationd,Papua New Guinea: Population Density for 400m H3 Hexagons,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_metad4g_papuanewguineahighresolut.json,rdls_exp-png_metad4g_papuanewguineahighresolut,Papua New Guinea: High Resolution Population Density Maps + Demographic Estimates,exposure,False,True,False,False,CC-BY-4.0,14,1
rdls_exp-png_ocharoap_papuanewguinearoads.json,rdls_exp-png_ocharoap_papuanewguinearoads,Papua New Guinea - Roads,exposure,False,True,False,False,Other,2,1
rdls_exp-png_ourairports_airportspapuanewguinea.json,rdls_exp-png_ourairports_airportspapuanewguinea,Airports in Papua New Guinea,exposure,False,True,False,False,PDDL-1.0,2,1
rdls_exp-png_portwatch_papuanewguineadailyportac.json,rdls_exp-png_portwatch_papuanewguineadailyportac,Papua New Guinea: Daily Port Activity Data and Shipment Estimates,exposure,False,True,False,False,Other,1,1
rdls_exp-png_unhabitat_papuanewguineademographic.json,rdls_exp-png_unhabitat_papuanewguineademographic,"Papua new guinea - Demographic, Health, Education and Transport indicators",exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),1,1
rdls_exp-png_unhcr_papuanewguineadataforcibl.json,rdls_exp-png_unhcr_papuanewguineadataforcibl,Papua New Guinea - Data on forcibly displaced populations and stateless persons,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),11,1
rdls_exp-png_whosonfirst_papuanewguineawofadminist.json,rdls_exp-png_whosonfirst_papuanewguineawofadminist,Papua New Guinea: WOF Administrative Subdivisions and Human Settlements,exposure,False,True,False,False,CC-BY-4.0,1,1
rdls_exp-png_worldbank_papuanewguineaeconomicsoc.json,rdls_exp-png_worldbank_papuanewguineaeconomicsoc,"Papua New Guinea - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineaeconomygrow.json,rdls_exp-png_worldbank_papuanewguineaeconomygrow,Papua New Guinea - Economy and Growth,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineaenergyminin.json,rdls_exp-png_worldbank_papuanewguineaenergyminin,Papua New Guinea - Energy and Mining,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineaenvironment.json,rdls_exp-png_worldbank_papuanewguineaenvironment,Papua New Guinea - Environment,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineainfrastruct.json,rdls_exp-png_worldbank_papuanewguineainfrastruct,Papua New Guinea - Infrastructure,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineaprivatesect.json,rdls_exp-png_worldbank_papuanewguineaprivatesect,Papua New Guinea - Private Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineapublicsecto.json,rdls_exp-png_worldbank_papuanewguineapublicsecto,Papua New Guinea - Public Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldbank_papuanewguineaurbandevelo.json,rdls_exp-png_worldbank_papuanewguineaurbandevelo,Papua New Guinea - Urban Development,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-png_worldpop_modelledpopulationestimat.json,rdls_exp-png_worldpop_modelledpopulationestimat,"Modelled Population Estimates for Papua New Guinea, version 1.0",exposure,False,True,False,False,CC-BY-4.0,4,1
rdls_exp-png_worldpop_papuanewguineaagegenderst.json,rdls_exp-png_worldpop_papuanewguineaagegenderst,Papua New Guinea - Age and gender structures,exposure,False,True,False,False,Other,180,1
rdls_exp-png_worldpop_papuanewguineabirths.json,rdls_exp-png_worldpop_papuanewguineabirths,Papua New Guinea - Births,exposure,False,True,False,False,Other,1,1
rdls_exp-png_worldpop_papuanewguineapopulationc.json,rdls_exp-png_worldpop_papuanewguineapopulationc,Papua New Guinea - Population Counts,exposure,False,True,False,False,Other,32,1
rdls_exp-png_worldpop_papuanewguineapopulationd.json,rdls_exp-png_worldpop_papuanewguineapopulationd,Papua New Guinea - Population Density,exposure,False,True,False,False,Other,20,1
rdls_exp-png_worldpop_papuanewguineapregnancies.json,rdls_exp-png_worldpop_papuanewguineapregnancies,Papua New Guinea - Pregnancies,exposure,False,True,False,False,Other,1,1
rdls_exp-png_worldpop_papuanewguineaspatialdist.json,rdls_exp-png_worldpop_papuanewguineaspatialdist,Papua New Guinea - Spatial Distribution of Population (2015-2030),exposure,False,True,False,False,Other,32,1
rdls_exp-pol_copernicus_globalhumansettlementlaye.json,rdls_exp-pol_copernicus_globalhumansettlementlaye,Poland: Copernicus Global Human Settlement Layer (GHSL),exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_cred_emdatcountryprofiles.json,rdls_exp-pol_cred_emdatcountryprofiles,"EM-DAT - Country Profiles, Poland",exposure,False,True,False,False,Other,1,1
rdls_exp-pol_kontur_populationdensity400mh3he.json,rdls_exp-pol_kontur_populationdensity400mh3he,Poland: Population Density for 400m H3 Hexagons,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_metad4g_highresolutionpopulationd.json,rdls_exp-pol_metad4g_highresolutionpopulationd,Poland: High Resolution Population Density Maps + Demographic Estimates,exposure,False,True,False,False,CC-BY-4.0,14,1
rdls_exp-pol_ourairports_airports.json,rdls_exp-pol_ourairports_airports,Airports in Poland,exposure,False,True,False,False,PDDL-1.0,2,1
rdls_exp-pol_portwatch_dailyportactivitydataship.json,rdls_exp-pol_portwatch_dailyportactivitydataship,Poland: Daily Port Activity Data and Shipment Estimates,exposure,False,True,False,False,Other,1,1
rdls_exp-pol_unhabitat_demographichealtheducatio.json,rdls_exp-pol_unhabitat_demographichealtheducatio,"Poland - Demographic, Health, Education and Transport indicators",exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),1,1
rdls_exp-pol_unhcr_dataforciblydisplacedpopu.json,rdls_exp-pol_unhcr_dataforciblydisplacedpopu,Poland - Data on forcibly displaced populations and stateless persons,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),11,1
rdls_exp-pol_unhcr_socioeconomicinsightssurv.json,rdls_exp-pol_unhcr_socioeconomicinsightssurv,Poland - Socio-Economic Insights Survey (SEIS) - 2024,exposure,False,True,False,False,Other,2,1
rdls_exp-pol_whosonfirst_wofadministrativesubdivis.json,rdls_exp-pol_whosonfirst_wofadministrativesubdivis,Poland: WOF Administrative Subdivisions and Human Settlements,exposure,False,True,False,False,CC-BY-4.0,1,1
rdls_exp-pol_worldbank_economicsocialenvironment.json,rdls_exp-pol_worldbank_economicsocialenvironment,"Poland - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_economygrowth.json,rdls_exp-pol_worldbank_economygrowth,Poland - Economy and Growth,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_energymining.json,rdls_exp-pol_worldbank_energymining,Poland - Energy and Mining,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_environment.json,rdls_exp-pol_worldbank_environment,Poland - Environment,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_infrastructure.json,rdls_exp-pol_worldbank_infrastructure,Poland - Infrastructure,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_privatesector.json,rdls_exp-pol_worldbank_privatesector,Poland - Private Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_publicsector.json,rdls_exp-pol_worldbank_publicsector,Poland - Public Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldbank_urbandevelopment.json,rdls_exp-pol_worldbank_urbandevelopment,Poland - Urban Development,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pol_worldpop_agegenderstructures.json,rdls_exp-pol_worldpop_agegenderstructures,Poland - Age and gender structures,exposure,False,True,False,False,Other,180,1
rdls_exp-pol_worldpop_populationcounts.json,rdls_exp-pol_worldpop_populationcounts,Poland - Population Counts,exposure,False,True,False,False,Other,32,1
rdls_exp-pol_worldpop_populationdensity.json,rdls_exp-pol_worldpop_populationdensity,Poland - Population Density,exposure,False,True,False,False,Other,20,1
rdls_exp-pol_worldpop_spatialdistributionpopula.json,rdls_exp-pol_worldpop_spatialdistributionpopula,Poland - Spatial Distribution of Population (2015-2030),exposure,False,True,False,False,Other,32,1
rdls_exp-portwatch_bonairesinteustatiussabad.json,rdls_exp-portwatch_bonairesinteustatiussabad,"Bonaire, Sint Eustatius and Saba: Daily Port Activity Data and Shipment Estimates",exposure,False,True,False,False,Other,1,0
rdls_exp-portwatch_ports.json,rdls_exp-portwatch_ports,Ports,exposure,False,True,False,False,Other,2,0
rdls_exp-pri_copernicus_puertoricoglobalhumansett.json,rdls_exp-pri_copernicus_puertoricoglobalhumansett,Puerto Rico: Copernicus Global Human Settlement Layer (GHSL),exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_cred_emdatcountryprofilespuert.json,rdls_exp-pri_cred_emdatcountryprofilespuert,"EM-DAT - Country Profiles, Puerto Rico",exposure,False,True,False,False,Other,1,1
rdls_exp-pri_kontur_puertoricopopulationdensi.json,rdls_exp-pri_kontur_puertoricopopulationdensi,Puerto Rico: Population Density for 400m H3 Hexagons,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_metad4g_puertoricohighresolutionp.json,rdls_exp-pri_metad4g_puertoricohighresolutionp,Puerto Rico: High Resolution Population Density Maps + Demographic Estimates,exposure,False,True,False,False,CC-BY-4.0,14,1
rdls_exp-pri_ochafiss_puertoricosubnationaladmi.json,rdls_exp-pri_ochafiss_puertoricosubnationaladmi,Puerto Rico - Subnational Administrative Boundaries,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),3,1
rdls_exp-pri_ourairports_airportspuertorico.json,rdls_exp-pri_ourairports_airportspuertorico,Airports in Puerto Rico,exposure,False,True,False,False,PDDL-1.0,2,1
rdls_exp-pri_portwatch_puertoricodailyportactivi.json,rdls_exp-pri_portwatch_puertoricodailyportactivi,Puerto Rico: Daily Port Activity Data and Shipment Estimates,exposure,False,True,False,False,Other,1,1
rdls_exp-pri_unhabitat_puertoricodemographicheal.json,rdls_exp-pri_unhabitat_puertoricodemographicheal,"Puerto rico - Demographic, Health, Education and Transport indicators",exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),1,1
rdls_exp-pri_unhcr_puertoricodataforciblydis.json,rdls_exp-pri_unhcr_puertoricodataforciblydis,Puerto Rico - Data on forcibly displaced populations and stateless persons,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),5,1
rdls_exp-pri_whosonfirst_puertoricowofadministrati.json,rdls_exp-pri_whosonfirst_puertoricowofadministrati,Puerto Rico: WOF Administrative Subdivisions and Human Settlements,exposure,False,True,False,False,CC-BY-4.0,1,1
rdls_exp-pri_worldbank_puertoricoeconomicsociale.json,rdls_exp-pri_worldbank_puertoricoeconomicsociale,"Puerto Rico - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricoeconomygrowth.json,rdls_exp-pri_worldbank_puertoricoeconomygrowth,Puerto Rico - Economy and Growth,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricoenergymining.json,rdls_exp-pri_worldbank_puertoricoenergymining,Puerto Rico - Energy and Mining,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricoenvironment.json,rdls_exp-pri_worldbank_puertoricoenvironment,Puerto Rico - Environment,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricoinfrastructure.json,rdls_exp-pri_worldbank_puertoricoinfrastructure,Puerto Rico - Infrastructure,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricoprivatesector.json,rdls_exp-pri_worldbank_puertoricoprivatesector,Puerto Rico - Private Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricopublicsector.json,rdls_exp-pri_worldbank_puertoricopublicsector,Puerto Rico - Public Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricosocialprotectio.json,rdls_exp-pri_worldbank_puertoricosocialprotectio,Puerto Rico - Social Protection and Labor,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricourbandevelopmen.json,rdls_exp-pri_worldbank_puertoricourbandevelopmen,Puerto Rico - Urban Development,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricouseconomicsocia.json,rdls_exp-pri_worldbank_puertoricouseconomicsocia,"Puerto Rico (US) - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricouseconomygrowth.json,rdls_exp-pri_worldbank_puertoricouseconomygrowth,Puerto Rico (US) - Economy and Growth,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricousenergymining.json,rdls_exp-pri_worldbank_puertoricousenergymining,Puerto Rico (US) - Energy and Mining,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricousenvironment.json,rdls_exp-pri_worldbank_puertoricousenvironment,Puerto Rico (US) - Environment,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricousinfrastructur.json,rdls_exp-pri_worldbank_puertoricousinfrastructur,Puerto Rico (US) - Infrastructure,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricousprivatesector.json,rdls_exp-pri_worldbank_puertoricousprivatesector,Puerto Rico (US) - Private Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricouspublicsector.json,rdls_exp-pri_worldbank_puertoricouspublicsector,Puerto Rico (US) - Public Sector,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricoussocialprotect.json,rdls_exp-pri_worldbank_puertoricoussocialprotect,Puerto Rico (US) - Social Protection and Labor,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldbank_puertoricousurbandevelopm.json,rdls_exp-pri_worldbank_puertoricousurbandevelopm,Puerto Rico (US) - Urban Development,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-pri_worldpop_puertoricoagegenderstruct.json,rdls_exp-pri_worldpop_puertoricoagegenderstruct,Puerto Rico - Age and gender structures,exposure,False,True,False,False,Other,180,1
rdls_exp-pri_worldpop_puertoricobirths.json,rdls_exp-pri_worldpop_puertoricobirths,Puerto Rico - Births,exposure,False,True,False,False,Other,1,1
rdls_exp-pri_worldpop_puertoricopopulationcount.json,rdls_exp-pri_worldpop_puertoricopopulationcount,Puerto Rico - Population Counts,exposure,False,True,False,False,Other,32,1
rdls_exp-pri_worldpop_puertoricopopulationdensi.json,rdls_exp-pri_worldpop_puertoricopopulationdensi,Puerto Rico - Population Density,exposure,False,True,False,False,Other,20,1
rdls_exp-pri_worldpop_puertoricopregnancies.json,rdls_exp-pri_worldpop_puertoricopregnancies,Puerto Rico - Pregnancies,exposure,False,True,False,False,Other,1,1
rdls_exp-pri_worldpop_puertoricospatialdistribu.json,rdls_exp-pri_worldpop_puertoricospatialdistribu,Puerto Rico - Spatial Distribution of Population (2015-2030),exposure,False,True,False,False,Other,32,1
rdls_exp-prk_copernicus_democraticpeoplesrepublic.json,rdls_exp-prk_copernicus_democraticpeoplesrepublic,Democratic People's Republic of Korea: Copernicus Global Human Settlement Layer (GHSL),exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_cred_emdatcountryprofilesdemoc.json,rdls_exp-prk_cred_emdatcountryprofilesdemoc,"EM-DAT - Country Profiles, Democratic People's Republic of Korea",exposure,False,True,False,False,Other,1,1
rdls_exp-prk_kontur_democraticpeoplesrepublic.json,rdls_exp-prk_kontur_democraticpeoplesrepublic,Democratic People's Republic of Korea: Population Density for 400m H3 Hexagons,exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_ochafiss_democraticpeoplesrepublic.json,rdls_exp-prk_ochafiss_democraticpeoplesrepublic,Democratic People's Republic of Korea - Subnational Administrative Boundaries,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),4,1
rdls_exp-prk_ocharoap_democraticpeoplesrepublic.json,rdls_exp-prk_ocharoap_democraticpeoplesrepublic,Democratic People's Republic of Korea : Humanitarian Needs Overview,exposure,False,True,False,False,CC-BY-4.0,1,1
rdls_exp-prk_ocharoap_dprkoreaairports.json,rdls_exp-prk_ocharoap_dprkoreaairports,DPR Korea - Airports,exposure,False,True,False,False,Other,1,1
rdls_exp-prk_ocharoap_dprkorearailways.json,rdls_exp-prk_ocharoap_dprkorearailways,DPR Korea - Railways,exposure,False,True,False,False,Other,1,1
rdls_exp-prk_ocharoap_dprkorearoads.json,rdls_exp-prk_ocharoap_dprkorearoads,DPR Korea - Roads,exposure,False,True,False,False,Other,1,1
rdls_exp-prk_ocharoap_dprkoreasettlements.json,rdls_exp-prk_ocharoap_dprkoreasettlements,DPR Korea - Settlements,exposure,False,True,False,False,Other,1,1
rdls_exp-prk_ourairports_airports.json,rdls_exp-prk_ourairports_airports,Airports in North Korea,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),2,1
rdls_exp-prk_unhcr_democraticpeoplesrepublic.json,rdls_exp-prk_unhcr_democraticpeoplesrepublic,Democratic People's Republic of Korea - Data on forcibly displaced populations and stateless persons,exposure,False,True,False,False,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),8,1
rdls_exp-prk_views_democraticpeoplesrepublic.json,rdls_exp-prk_views_democraticpeoplesrepublic,Democratic People's Republic of Korea - VIEWS conflict forecasts,exposure,False,True,False,False,CC-BY-SA-4.0,1,1
rdls_exp-prk_whosonfirst_democraticpeoplesrepublic.json,rdls_exp-prk_whosonfirst_democraticpeoplesrepublic,Democratic People's Republic of Korea: WOF Administrative Subdivisions and Human Settlements,exposure,False,True,False,False,CC-BY-4.0,1,1
rdls_exp-prk_worldbank_koreadempeoplesrepeconomi.json,rdls_exp-prk_worldbank_koreadempeoplesrepeconomi,"Korea, Dem. People's Rep. - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepeconomi_e95c47b8.json,rdls_exp-prk_worldbank_koreadempeoplesrepeconomi_e95c47b8,"Korea, Dem. People's Rep. - Economic, Social, Environmental, Health, Education, Development and Energy",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepeconomy.json,rdls_exp-prk_worldbank_koreadempeoplesrepeconomy,"Korea, Dem. People's Rep. - Economy and Growth",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepeconomy_78c5924f.json,rdls_exp-prk_worldbank_koreadempeoplesrepeconomy_78c5924f,"Korea, Dem. People's Rep. - Economy and Growth",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepenergym.json,rdls_exp-prk_worldbank_koreadempeoplesrepenergym,"Korea, Dem. People's Rep. - Energy and Mining",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepenergym_9a95f27b.json,rdls_exp-prk_worldbank_koreadempeoplesrepenergym_9a95f27b,"Korea, Dem. People's Rep. - Energy and Mining",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepenviron.json,rdls_exp-prk_worldbank_koreadempeoplesrepenviron,"Korea, Dem. People's Rep. - Environment",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepenviron_ab56b846.json,rdls_exp-prk_worldbank_koreadempeoplesrepenviron_ab56b846,"Korea, Dem. People's Rep. - Environment",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepinfrast.json,rdls_exp-prk_worldbank_koreadempeoplesrepinfrast,"Korea, Dem. People's Rep. - Infrastructure",exposure,False,True,False,False,CC-BY-4.0,2,1
rdls_exp-prk_worldbank_koreadempeoplesrepinfrast_a25d0fa0.json,rdls_exp-prk_worldbank_koreadempeoplesrepinfrast_a25d0fa0,"Korea, Dem. People's Rep. - Infrastructure",exposure,False,True,False,False,CC-BY-4.0,2,1
