dataset_id,output_id,filename,risk_data_type,spatial_scale,countries_count,license_raw,orgtoken,hazard_suffix,status,reason
6769838c-9272-469b-8118-d30a14d6626f,rdls_vln-hdx_unhcr_the_un_refugee_ken_unhcr_ken_2020_socioeconomic_impact_of_covid_19,rdls_vln-hdx_unhcr_the_un_refugee_ken_unhcr_ken_2020_socioeconomic_impact_of_covid_19.json,exposure;vulnerability,national,1,Other,unhcr_the_un_refugee,,written,
676cdb05-36c1-4617-a3e8-d8ff41e6ca13,rdls_vln-hdx_the_dhs_program_cod_dhs_subnational_data_for_democratic_republic_of,rdls_vln-hdx_the_dhs_program_cod_dhs_subnational_data_for_democratic_republic_of.json,exposure;vulnerability,national,1,Other,the_dhs_program,,written,
677d9cb1-dd0c-4849-bd7f-ee50302a63cc,rdls_hzd-hdx_united_nations_satel_pak_water_extents_in_charsadda_nowshera_and_peshawar_flood,rdls_hzd-hdx_united_nations_satel_pak_water_extents_in_charsadda_nowshera_and_peshawar_flood.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,flood,written,
678649b1-0831-4c50-b01c-d46647337e41,rdls_exp-hdx_united_nations_satel_vut_damage_assessment_in_canalfanafo_luganville_and_windstorm,rdls_exp-hdx_united_nations_satel_vut_damage_assessment_in_canalfanafo_luganville_and_windstorm.json,exposure;hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,windstorm,written,
678b850d-e763-4f0b-9f06-328f058a2279,rdls_exp-hdx_grid3_nga_grid3_nga_roads_v1_0,rdls_exp-hdx_grid3_nga_grid3_nga_roads_v1_0.json,exposure,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),grid3,,written,
678e3794-86d2-4ad0-b056-f9ed04ad8c39,rdls_exp-hdx_worldpop_alb_worldpop_age_and_gender_structures_2015_2030_alb,rdls_exp-hdx_worldpop_alb_worldpop_age_and_gender_structures_2015_2030_alb.json,exposure,national,1,Other,worldpop,,written,
67955985-5617-4378-9db9-7ba32b6e45e9,rdls_vln-hdx_world_bank_group_mne_world_bank_social_protection_and_labor_indicator,rdls_vln-hdx_world_bank_group_mne_world_bank_social_protection_and_labor_indicator.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
67975782-1e32-4ecc-b42d-7a2acb8711bc,rdls_exp-hdx_united_nations_human_yem_housing_slums_yem,rdls_exp-hdx_united_nations_human_yem_housing_slums_yem.json,exposure,national,1,Open Data Commons Public Domain Dedication and License (PDDL),united_nations_human,,written,
67a2b504-808c-4ce3-ad92-a16d1583b511,rdls_exp-hdx_worldpop_prk_worldpop_population_counts_2015_2030_prk,rdls_exp-hdx_worldpop_prk_worldpop_population_counts_2015_2030_prk.json,exposure,national,1,Other,worldpop,,written,
67a3675e-a284-4cc0-94da-8b3b6891b451,rdls_exp-hdx_world_bank_group_zwe_world_bank_infrastructure_indicators_for_zimbabw,rdls_exp-hdx_world_bank_group_zwe_world_bank_infrastructure_indicators_for_zimbabw.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
67a5a323-5e16-4eb7-92a2-aaa9f98f36b4,rdls_vln-hdx_world_health_organiz_tgo_who_data_for_togo,rdls_vln-hdx_world_health_organiz_tgo_who_data_for_togo.json,exposure;vulnerability,national,1,Other,world_health_organiz,,written,
67b1919e-81cd-4468-9456-c33fb18e1115,rdls_hzd-hdx_united_nations_satel_ssd_satellite_detected_water_extents_between_04_and_flood__67b1919e,rdls_hzd-hdx_united_nations_satel_ssd_satellite_detected_water_extents_between_04_and_flood__67b1919e.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,flood,written,
67bda706-505b-4001-856d-a2391e6fa304,rdls_exp-hdx_worldpop_omn_worldpop_age_and_gender_structures_2015_2030_omn,rdls_exp-hdx_worldpop_omn_worldpop_age_and_gender_structures_2015_2030_omn.json,exposure,national,1,Other,worldpop,,written,
67d23164-035c-4d0b-8a5c-ee9747181a74,rdls_exp-hdx_united_nations_human_nga_housing_slums_nga,rdls_exp-hdx_united_nations_human_nga_housing_slums_nga.json,exposure,national,1,Open Data Commons Public Domain Dedication and License (PDDL),united_nations_human,,written,
67d40145-306d-4942-9f8c-6d3348ed1cee,rdls_exp-hdx_data_for_children_co_mwi_malawi_motorised_travel_time_in_seconds_to_neare,rdls_exp-hdx_data_for_children_co_mwi_malawi_motorised_travel_time_in_seconds_to_neare.json,exposure,national,1,Creative Commons Attribution International (CC BY),data_for_children_co,,written,
67d69410-1f2f-43eb-a522-1fe9633828ea,rdls_lss-hdx_ocha_mozambique_moz_impact_of_cyclones_windstorm,rdls_lss-hdx_ocha_mozambique_moz_impact_of_cyclones_windstorm.json,hazard;loss,national,1,Public Domain / No restrictions (CC0),ocha_mozambique,windstorm,written,
67daa306-6aa4-48c3-8134-12afbe619c2a,rdls_exp-hdx_world_bank_group_slv_world_bank_environment_indicators_for_el_salvado,rdls_exp-hdx_world_bank_group_slv_world_bank_environment_indicators_for_el_salvado.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
67e66b90-d58b-4f67-8215-42342d089226,rdls_exp-hdx_world_bank_group_mmr_world_bank_energy_and_mining_indicators_for_myan,rdls_exp-hdx_world_bank_group_mmr_world_bank_energy_and_mining_indicators_for_myan.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
67ec603d-a9d4-4032-b254-abd46eadb223,rdls_vln-hdx_world_health_organiz_kor_who_data_for_kor,rdls_vln-hdx_world_health_organiz_kor_who_data_for_kor.json,exposure;vulnerability,national,1,Other,world_health_organiz,,written,
67f46fa4-35c1-467f-8e8d-7c10d3d1b055,rdls_exp-hdx_ocha_nepal_inactive_npl_nepal_health_facilities_cod_multihazard,rdls_exp-hdx_ocha_nepal_inactive_npl_nepal_health_facilities_cod_multihazard.json,exposure;hazard,national,1,Other,ocha_nepal_inactive,multihazard,written,
67f6073e-7704-4caa-be3f-04ca2dfb6e03,rdls_vln-hdx_hdx_humanitarian_api_stp_hdx_hapi_stp,rdls_vln-hdx_hdx_humanitarian_api_stp_hdx_hapi_stp.json,exposure;vulnerability,national,1,Other,hdx_humanitarian_api,,written,
67f89181-8160-4ac0-8c7b-bade68edcee5,rdls_exp-hdx_world_bank_group_vut_world_bank_infrastructure_indicators_for_vanuatu,rdls_exp-hdx_world_bank_group_vut_world_bank_infrastructure_indicators_for_vanuatu.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
67f8f8b6-852f-4e3a-88f7-98b87b7789a1,rdls_vln-hdx_hdx_humanitarian_api_chn_hdx_hapi_chn,rdls_vln-hdx_hdx_humanitarian_api_chn_hdx_hapi_chn.json,exposure;vulnerability,national,1,Other,hdx_humanitarian_api,,written,
67fa8af0-f913-4bc3-b81c-7cf632db635a,rdls_hzd-hdx_united_nations_satel_mex_damage_assessment_in_the_town_of_coatetelco_muni_multihazard,rdls_hzd-hdx_united_nations_satel_mex_damage_assessment_in_the_town_of_coatetelco_muni_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
67fc5e79-7274-4bb0-8d0f-83148d1b8ede,rdls_exp-hdx_world_bank_group_gin_world_bank_infrastructure_indicators_for_guinea,rdls_exp-hdx_world_bank_group_gin_world_bank_infrastructure_indicators_for_guinea.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
67fcc43a-f6f6-4f8c-84b5-13b276ac0c79,rdls_exp-hdx_internal_displacemen_cod_idmc_event_data_for_cod_multihazard,rdls_exp-hdx_internal_displacemen_cod_idmc_event_data_for_cod_multihazard.json,exposure;hazard,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),internal_displacemen,multihazard,written,
680124d5-fc1c-4b2c-bd68-4351e3a51566,rdls_vln-hdx_hdx_humanitarian_api_ton_hdx_hapi_ton,rdls_vln-hdx_hdx_humanitarian_api_ton_hdx_hapi_ton.json,exposure;vulnerability,national,1,Other,hdx_humanitarian_api,,written,
6801d96a-b058-4a93-b9d5-51035c5f4873,rdls_vln-hdx_unesco_prt_unesco_data_for_portugal,rdls_vln-hdx_unesco_prt_unesco_data_for_portugal.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unesco,,written,
68063420-c0e5-4ad5-a730-09534379bc37,rdls_exp-hdx_portwatch_ago_angola_daily_port_activity_data_and_shipment_est,rdls_exp-hdx_portwatch_ago_angola_daily_port_activity_data_and_shipment_est.json,exposure,national,1,Other,portwatch,,written,
6808e214-377c-4e85-9d86-753167e495b7,rdls_exp-hdx_ourairports_shn_ourairports_shn,rdls_exp-hdx_ourairports_shn_ourairports_shn.json,exposure,national,1,Public Domain,ourairports,,written,
680cb221-359b-49c1-bcb6-8b681109774c,rdls_hzd-hdx_international_organi_idn_indonesia_displacement_data_sulawesi_earthquake_multihazard,rdls_hzd-hdx_international_organi_idn_indonesia_displacement_data_sulawesi_earthquake_multihazard.json,hazard,national,1,Other,international_organi,multihazard,written,
680ee5e5-0859-43bc-9c02-e34d3047bea5,rdls_exp-hdx_world_bank_group_hnd_world_bank_urban_development_indicators_for_hond,rdls_exp-hdx_world_bank_group_hnd_world_bank_urban_development_indicators_for_hond.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
680fbb01-7dc1-41bd-940f-3c4e903f6416,rdls_exp-hdx_ocha_occupied_palest_pse_state_of_palestine_hebron_h2_closures,rdls_exp-hdx_ocha_occupied_palest_pse_state_of_palestine_hebron_h2_closures.json,exposure,national,1,Creative Commons Attribution International (CC BY),ocha_occupied_palest,,written,
6812ad56-0bba-4463-881b-9116aaaa4ed8,rdls_exp-hdx_world_bank_group_usa_world_bank_environment_indicators_for_united_sta,rdls_exp-hdx_world_bank_group_usa_world_bank_environment_indicators_for_united_sta.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
681c1690-6c99-4c66-842c-0ab99a731af4,rdls_exp-hdx_insecurity_insight_sdn_sudan_violence_against_civilians_and_vital_civil,rdls_exp-hdx_insecurity_insight_sdn_sudan_violence_against_civilians_and_vital_civil.json,exposure,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),insecurity_insight,,written,
681e261b-2aa1-4a46-b234-123d6ab56941,rdls_vln-hdx_worldpop_gab_worldpop_age_and_gender_structures_for_gabon,rdls_vln-hdx_worldpop_gab_worldpop_age_and_gender_structures_for_gabon.json,exposure;vulnerability,national,1,Other,worldpop,,written,
681e328f-8e18-414d-b333-9b4dc236e290,rdls_exp-hdx_copernicus_lie_lie_ghsl,rdls_exp-hdx_copernicus_lie_lie_ghsl.json,exposure,national,1,Creative Commons Attribution International (CC BY),copernicus,,written,
68269a79-de82-49b1-a04d-45d42406b82f,rdls_vln-hdx_food_and_agriculture_slv_faostat_food_security_indicators_for_el_salvador,rdls_vln-hdx_food_and_agriculture_slv_faostat_food_security_indicators_for_el_salvador.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food_and_agriculture,,written,
68271076-29fd-4e41-ab96-f23a9a3bba28,rdls_vln-hdx_the_dhs_program_png_dhs_subnational_data_for_papua_new_guinea,rdls_vln-hdx_the_dhs_program_png_dhs_subnational_data_for_papua_new_guinea.json,exposure;vulnerability,national,1,Other,the_dhs_program,,written,
6827347d-7971-48cd-9c18-c644a5e58eb6,rdls_vln-hdx_world_bank_group_col_world_bank_gender_indicators_for_colombia,rdls_vln-hdx_world_bank_group_col_world_bank_gender_indicators_for_colombia.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
6827ec4b-5739-4287-8c4c-5c3412900f64,rdls_hzd-hdx_united_nations_satel_idn_landslide_impact_analysis_in_majenang_sub_distri_landslide,rdls_hzd-hdx_united_nations_satel_idn_landslide_impact_analysis_in_majenang_sub_distri_landslide.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,landslide,written,
6828d6d2-2d9e-4ae0-a3a9-267d8b2e2ca7,rdls_lss-hdx_violence_impacts_ear_vut_vut_views_conflict_forecasts,rdls_lss-hdx_violence_impacts_ear_vut_vut_views_conflict_forecasts.json,exposure;loss,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),violence_impacts_ear,,written,
682ab835-f576-4cad-846a-c10de6d8f20a,rdls_vln-hdx_world_health_organiz_gtm_who_data_for_guatemala,rdls_vln-hdx_world_health_organiz_gtm_who_data_for_guatemala.json,exposure;vulnerability,national,1,Other,world_health_organiz,,written,
682b44d7-3b0d-434e-99f6-82174763f3f7,rdls_vln-hdx_world_health_organiz_ecu_who_data_for_ecuador,rdls_vln-hdx_world_health_organiz_ecu_who_data_for_ecuador.json,exposure;vulnerability,national,1,Other,world_health_organiz,,written,
682c5c43-4f8e-4b1f-a90d-a0e54c1b5627,rdls_exp-hdx_worldpop_plw_worldpop_population_density_for_palau,rdls_exp-hdx_worldpop_plw_worldpop_population_density_for_palau.json,exposure,national,1,Other,worldpop,,written,
6836bb81-f339-4e01-9a2e-8311229cf527,rdls_hzd-hdx_united_nations_satel_cog_water_extents_between_03_and_07_december_2021_in_flood,rdls_hzd-hdx_united_nations_satel_cog_water_extents_between_03_and_07_december_2021_in_flood.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,flood,written,
68384c4c-b809-4603-9b32-2af150c397a7,rdls_exp-hdx_heigit_heidelberg_in_mex_mexico_accessibility_indicators,rdls_exp-hdx_heigit_heidelberg_in_mex_mexico_accessibility_indicators.json,exposure,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),heigit_heidelberg_in,,written,
68455d6b-95ed-48ed-8d01-7a1666b58a4a,rdls_exp-hdx_worldpop_usa_worldpop_age_and_gender_structures_2015_2030_usa,rdls_exp-hdx_worldpop_usa_worldpop_age_and_gender_structures_2015_2030_usa.json,exposure,national,1,Other,worldpop,,written,
68544aac-3192-45ee-8fad-2d5386756b03,rdls_hzd-hdx_copernicus_arg_arg_anomalies_fapar_viirs_drought,rdls_hzd-hdx_copernicus_arg_arg_anomalies_fapar_viirs_drought.json,hazard,national,1,Creative Commons Attribution International (CC BY),copernicus,drought,written,
6863d306-3a59-4726-a983-f3368ff58768,rdls_vln-hdx_undp_human_developme_jor_hdro_data_for_jordan,rdls_vln-hdx_undp_human_developme_jor_hdro_data_for_jordan.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),undp_human_developme,,written,
68643f20-605d-429d-be22-da0895c688a8,rdls_vln-hdx_world_bank_group_mmr_world_bank_combined_indicators_for_myanmar,rdls_vln-hdx_world_bank_group_mmr_world_bank_combined_indicators_for_myanmar.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
68645c7e-e401-4a3e-9cbd-a2a14a508929,rdls_hzd-hdx_copernicus_sxm_sxm_anomalies_fapar_viirs_drought,rdls_hzd-hdx_copernicus_sxm_sxm_anomalies_fapar_viirs_drought.json,hazard,national,1,Creative Commons Attribution International (CC BY),copernicus,drought,written,
6864b258-016d-483b-86b9-a475d74a6865,rdls_exp-hdx_world_bank_group_nzl_world_bank_environment_indicators_for_new_zealan,rdls_exp-hdx_world_bank_group_nzl_world_bank_environment_indicators_for_new_zealan.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
687f51a7-490e-4184-b87b-483f02ac3608,rdls_vln-hdx_united_nations_human_slb_unhabitat_sb_indicators,rdls_vln-hdx_united_nations_human_slb_unhabitat_sb_indicators.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),united_nations_human,,written,
68854e8f-c1ec-4a5f-af5b-fa3b95b14275,rdls_exp-hdx_worldpop_gmb_worldpop_births_for_gambia,rdls_exp-hdx_worldpop_gmb_worldpop_births_for_gambia.json,exposure,national,1,Other,worldpop,,written,
68872b20-24d7-48cb-9d3b-4b80d1d36479,rdls_vln-hdx_world_bank_group_jpn_world_bank_education_indicators_for_japan,rdls_vln-hdx_world_bank_group_jpn_world_bank_education_indicators_for_japan.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
688b1af3-e6a2-4762-9cb9-f278dd7edd62,rdls_exp-hdx_global_earthquake_mo_uga_uganda_level_1_exposure_data,rdls_exp-hdx_global_earthquake_mo_uga_uganda_level_1_exposure_data.json,exposure,national,1,Other,global_earthquake_mo,,written,
688bcf19-242a-4068-a760-c75d3fbf46f8,rdls_exp-hdx_worldpop_ven_worldpop_age_and_gender_structures_2015_2030_ven,rdls_exp-hdx_worldpop_ven_worldpop_age_and_gender_structures_2015_2030_ven.json,exposure,national,1,Other,worldpop,,written,
68928ab7-d115-4e94-9755-ef8986f15480,rdls_vln-hdx_food_and_agriculture_and_faostat_food_prices_for_andorra,rdls_vln-hdx_food_and_agriculture_and_faostat_food_prices_for_andorra.json,exposure;vulnerability,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),food_and_agriculture,,written,
68945a87-3694-40b4-96ef-ae17607f516f,rdls_vln-hdx_world_bank_group_fji_world_bank_education_indicators_for_fiji,rdls_vln-hdx_world_bank_group_fji_world_bank_education_indicators_for_fiji.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
6898348d-68d1-4d38-b3d5-6586bc6a3bc8,rdls_exp-hdx_world_bank_group_ton_world_bank_energy_and_mining_indicators_for_tong,rdls_exp-hdx_world_bank_group_ton_world_bank_energy_and_mining_indicators_for_tong.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
6899688d-f1ba-42f7-90ee-7ec33f1b5b2d,rdls_exp-hdx_united_nations_human_moz_housing_slums_moz,rdls_exp-hdx_united_nations_human_moz_housing_slums_moz.json,exposure,national,1,Open Data Commons Public Domain Dedication and License (PDDL),united_nations_human,,written,
68a15b8d-e40f-4b31-b2f3-963110e531c8,rdls_vln-hdx_world_bank_group_som_world_bank_education_indicators_for_somalia_fed,rdls_vln-hdx_world_bank_group_som_world_bank_education_indicators_for_somalia_fed.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
68a3d930-236b-4fe0-9eb8-0043f549458b,rdls_exp-hdx_portwatch_irn_iran_islamic_republic_of_daily_port_activity_dat,rdls_exp-hdx_portwatch_irn_iran_islamic_republic_of_daily_port_activity_dat.json,exposure,national,1,Other,portwatch,,written,
68a5525a-8b8d-4936-8ec1-313c600131e9,rdls_exp-hdx_unhcr_the_un_refugee_ken_ddi_ken_unhcr_pdm_cbi_kalobeyei_2020_v1_0,rdls_exp-hdx_unhcr_the_un_refugee_ken_ddi_ken_unhcr_pdm_cbi_kalobeyei_2020_v1_0.json,exposure,national,1,Other,unhcr_the_un_refugee,,written,
68a562e7-1b4b-4234-9bae-41c0c51747be,rdls_exp-hdx_world_bank_group_srb_world_bank_urban_development_indicators_for_serb,rdls_exp-hdx_world_bank_group_srb_world_bank_urban_development_indicators_for_serb.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
68a81512-b915-4343-9bb6-f9bd7aa73169,rdls_exp-hdx_who_s_on_first_hun_whosonfirst_data_admin_hun,rdls_exp-hdx_who_s_on_first_hun_whosonfirst_data_admin_hun.json,exposure,national,1,Creative Commons Attribution International (CC BY),who_s_on_first,,written,
68a8b0d5-937c-422b-9e2c-664919855a4d,rdls_exp-hdx_worldpop_svn_worldpop_population_density_for_slovenia,rdls_exp-hdx_worldpop_svn_worldpop_population_density_for_slovenia.json,exposure,national,1,Other,worldpop,,written,
68a90627-e37b-421a-86bf-7b9981721019,rdls_exp-hdx_copernicus_bmu_bmu_ghsl,rdls_exp-hdx_copernicus_bmu_bmu_ghsl.json,exposure,national,1,Creative Commons Attribution International (CC BY),copernicus,,written,
68abdff7-1f62-4e7a-abb0-e77a2bcd9795,rdls_exp-hdx_copernicus_kaz_kaz_ghsl,rdls_exp-hdx_copernicus_kaz_kaz_ghsl.json,exposure,national,1,Creative Commons Attribution International (CC BY),copernicus,,written,
68ad29ee-1a1d-4fe5-9306-48f2baba216a,rdls_hzd-hdx_united_nations_satel_idn_landslide_impact_analysis_in_makale_selatan_sub_multihazard,rdls_hzd-hdx_united_nations_satel_idn_landslide_impact_analysis_in_makale_selatan_sub_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
68b18ec0-05cc-46ae-aa03-0b1225087cbd,rdls_exp-hdx_worldpop_ken_worldpop_births_for_kenya,rdls_exp-hdx_worldpop_ken_worldpop_births_for_kenya.json,exposure,national,1,Other,worldpop,,written,
68b5b0d7-675c-4b04-a322-42d61da5d047,rdls_vln-hdx_world_bank_group_mdv_world_bank_social_protection_and_labor_indicator,rdls_vln-hdx_world_bank_group_mdv_world_bank_social_protection_and_labor_indicator.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
68be0951-c17d-4313-801a-16bd3d7e9fe1,rdls_exp-hdx_data_for_children_co_ben_benin_motorised_travel_time_in_seconds_to_neares,rdls_exp-hdx_data_for_children_co_ben_benin_motorised_travel_time_in_seconds_to_neares.json,exposure,national,1,Creative Commons Attribution International (CC BY),data_for_children_co,,written,
68c582be-1e6f-490b-87a3-baec2b6dec06,rdls_exp-hdx_unhcr_the_un_refugee_uzb_unhcr_population_data_for_uzb,rdls_exp-hdx_unhcr_the_un_refugee_uzb_unhcr_population_data_for_uzb.json,exposure,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unhcr_the_un_refugee,,written,
68e27ca6-4b8e-49e3-afd8-4d190190b990,rdls_hzd-hdx_united_nations_satel_zaf_landslide_and_flash_floods_impact_analysis_west_multihazard,rdls_hzd-hdx_united_nations_satel_zaf_landslide_and_flash_floods_impact_analysis_west_multihazard.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,multihazard,written,
68e6b0d6-1377-4f35-98c1-bed1b1e13ebf,rdls_exp-hdx_unhcr_the_un_refugee_mwi_unhcr_mwi_2020_cbi_pdm_v2_1,rdls_exp-hdx_unhcr_the_un_refugee_mwi_unhcr_mwi_2020_cbi_pdm_v2_1.json,exposure,national,1,Other,unhcr_the_un_refugee,,written,
68e776ce-966e-4368-a530-9caa98fabcba,rdls_hzd-hdx_united_nations_satel_ecu_geodata_of_damage_assessment_of_muisne_esmeralda_multihazard,rdls_hzd-hdx_united_nations_satel_ecu_geodata_of_damage_assessment_of_muisne_esmeralda_multihazard.json,hazard,national,1,Other,united_nations_satel,multihazard,written,
68efe198-21c0-45e6-ac16-f5a35751e3e2,rdls_vln-hdx_oxford_poverty_human_lao_lao_mpi,rdls_vln-hdx_oxford_poverty_human_lao_lao_mpi.json,exposure;vulnerability,national,1,Other,oxford_poverty_human,,written,
68fb0184-b531-48bf-9f4d-1d4f6fad8599,rdls_vln-hdx_unhcr_the_un_refugee_bol_unhcr_bol_2021_hfs_q3_v2_1,rdls_vln-hdx_unhcr_the_un_refugee_bol_unhcr_bol_2021_hfs_q3_v2_1.json,exposure;vulnerability,national,1,Other,unhcr_the_un_refugee,,written,
68fb13b1-9a57-4f13-9aac-b0c6b899f75d,rdls_vln-hdx_world_bank_group_som_world_bank_social_protection_and_labor_indicator__68fb13b1,rdls_vln-hdx_world_bank_group_som_world_bank_social_protection_and_labor_indicator__68fb13b1.json,exposure;vulnerability,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
68fb7904-2030-4cad-8ab9-2f44fd979e7e,rdls_lss-hdx_centre_for_research_ssd_emdat_country_profiles_ssd,rdls_lss-hdx_centre_for_research_ssd_emdat_country_profiles_ssd.json,hazard;loss,national,1,Other,centre_for_research,,written,
6905be1e-4036-4202-89bd-af0aa5288147,rdls_exp-hdx_who_s_on_first_kwt_whosonfirst_data_admin_kwt,rdls_exp-hdx_who_s_on_first_kwt_whosonfirst_data_admin_kwt.json,exposure,national,1,Creative Commons Attribution International (CC BY),who_s_on_first,,written,
69137835-91f5-4521-9a2b-d3b06af7ac53,rdls_exp-hdx_world_bank_group_tuv_world_bank_urban_development_indicators_for_tuva,rdls_exp-hdx_world_bank_group_tuv_world_bank_urban_development_indicators_for_tuva.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
69163bd8-5d7d-465e-b12c-ffd89f7b9bf8,rdls_vln-hdx_world_health_organiz_eth_who_data_for_ethiopia,rdls_vln-hdx_world_health_organiz_eth_who_data_for_ethiopia.json,exposure;vulnerability,national,1,Other,world_health_organiz,,written,
692df57c-4fb6-4155-852f-b7342ad73662,rdls_hzd-hdx_hdx_tza_tza_ibtracs_tropical_storm_tracks_windstorm,rdls_hzd-hdx_hdx_tza_tza_ibtracs_tropical_storm_tracks_windstorm.json,hazard,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),hdx,windstorm,written,
69320e2d-a564-4504-abc7-6e1621cd45ff,rdls_exp-hdx_united_nations_satel_hti_preliminary_satellite_based_damage_assessment_re_windstorm,rdls_exp-hdx_united_nations_satel_hti_preliminary_satellite_based_damage_assessment_re_windstorm.json,exposure;hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,windstorm,written,
6936d2ec-3ac6-4297-b476-1e14b357e0eb,rdls_exp-hdx_world_bank_group_mli_world_bank_environment_indicators_for_mali,rdls_exp-hdx_world_bank_group_mli_world_bank_environment_indicators_for_mali.json,exposure,national,1,Creative Commons Attribution International (CC BY),world_bank_group,,written,
69391c8b-ab2f-45f0-a5b9-ad0baafcb1bd,rdls_exp-hdx_who_s_on_first_gin_whosonfirst_data_admin_gin,rdls_exp-hdx_who_s_on_first_gin_whosonfirst_data_admin_gin.json,exposure,national,1,Creative Commons Attribution International (CC BY),who_s_on_first,,written,
693a4f64-eeca-4ae6-aa89-b7dd56748dc9,rdls_exp-hdx_ai_and_data_for_good_wsm_samoa_high_resolution_population_density_maps_de,rdls_exp-hdx_ai_and_data_for_good_wsm_samoa_high_resolution_population_density_maps_de.json,exposure,national,1,Creative Commons Attribution International (CC BY),ai_and_data_for_good,,written,
693b6c4c-25be-41d5-bd7a-08ecfb61d9d6,rdls_exp-hdx_unhcr_the_un_refugee_cmr_unhcr_population_data_for_cmr,rdls_exp-hdx_unhcr_the_un_refugee_cmr_unhcr_population_data_for_cmr.json,exposure,national,1,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),unhcr_the_un_refugee,,written,
693cca8c-3025-44c7-be38-4496a7a568e4,rdls_exp-hdx_kenya_national_burea_ken_kenya_distribution_of_population_age_3_years_and,rdls_exp-hdx_kenya_national_burea_ken_kenya_distribution_of_population_age_3_years_and.json,exposure,national,1,Creative Commons Attribution International (CC BY),kenya_national_burea,,written,
6940e830-65ba-4388-8eb7-25eecef7124c,rdls_vln-hdx_the_dhs_program_vnm_dhs_data_for_viet_nam,rdls_vln-hdx_the_dhs_program_vnm_dhs_data_for_viet_nam.json,exposure;vulnerability,national,1,Other,the_dhs_program,,written,
69414c9a-14e9-4574-98c2-4a5e3ab0aaba,rdls_hzd-hdx_united_nations_satel_ner_water_extent_in_dosse_niamey_and_tillaberi_regio_flood,rdls_hzd-hdx_united_nations_satel_ner_water_extent_in_dosse_niamey_and_tillaberi_regio_flood.json,hazard,national,1,Creative Commons Attribution Share-Alike (CC BY-SA),united_nations_satel,flood,written,
