dataset_id,name,title,organization,dataset_source,license_title,reasons,tags,n_resources,file
806d73a3-dd38-47b8-a8d7-7832cf372132,hotosm_tls_waterways,Timor-Leste Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/806d73a3-dd38-47b8-a8d7-7832cf372132__hotosm-tls-waterways.json
80784fa0-897c-4589-8bc0-98fc4a9e3f12,hotosm_mac_railways,"China, Macao Special Administrative Region Railways (OpenStreetMap Export)",Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80784fa0-897c-4589-8bc0-98fc4a9e3f12__hotosm-mac-railways.json
807cc028-fed0-4321-ad17-cebcba1646f3,hotosm_sen_education_facilities,Senegal Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/807cc028-fed0-4321-ad17-cebcba1646f3__hotosm-sen-education-facilities.json
8089efcb-b8d8-4cb3-9d68-7d903f609bf4,hotosm_isl_waterways,Iceland Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8089efcb-b8d8-4cb3-9d68-7d903f609bf4__hotosm-isl-waterways.json
80a19a1b-2b0d-45a7-be93-e8881347ae95,hotosm_kwt_points_of_interest,Kuwait Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80a19a1b-2b0d-45a7-be93-e8881347ae95__hotosm-kwt-points-of-interest.json
80a9d361-33ef-47ce-a14a-2e0a6d0fd0b2,hotosm_pcn_railways,Pitcairn Islands Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80a9d361-33ef-47ce-a14a-2e0a6d0fd0b2__hotosm-pcn-railways.json
80b4a209-a949-4445-89d0-a0023045defb,hotosm_hkg_financial_services,"China, Hong Kong Special Administrative Region Financial Services (OpenStreetMap Export)",Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,10,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80b4a209-a949-4445-89d0-a0023045defb__hotosm-hkg-financial-services.json
80b7e8e6-791d-4eb0-88a1-4e613e82a487,monaco-healthsites,Monaco Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80b7e8e6-791d-4eb0-88a1-4e613e82a487__monaco-healthsites.json
80bc4aa3-3bd9-4b77-b3f9-bce36c018777,united-states-virgin-islands-planet-road-surface-data,"United States Virgin Islands: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80bc4aa3-3bd9-4b77-b3f9-bce36c018777__united-states-virgin-islands-planet-road-surface-data.json
80f13910-2361-4034-94ce-5757298da84c,panama-planet-road-surface-data,"Panama: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80f13910-2361-4034-94ce-5757298da84c__panama-planet-road-surface-data.json
80fd348f-0ac5-49dc-8fbe-8de8aff61890,hotosm_sdn_financial_services,Sudan Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/80fd348f-0ac5-49dc-8fbe-8de8aff61890__hotosm-sdn-financial-services.json
8106b0df-73a3-46a3-bda1-9d648c6a5ae7,hotosm_mli_buildings,Mali Buildings (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata,4,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8106b0df-73a3-46a3-bda1-9d648c6a5ae7__hotosm-mli-buildings.json
811a7b6a-7e40-4b78-b87f-d43da036a33a,hotosm_sjm_roads,Svalbard and Jan Mayen Islands Roads (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;roads;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/811a7b6a-7e40-4b78-b87f-d43da036a33a__hotosm-sjm-roads.json
81454cf9-6b7d-406e-b216-f9f866a3aa85,hotosm_aus_education_facilities,Australia Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/81454cf9-6b7d-406e-b216-f9f866a3aa85__hotosm-aus-education-facilities.json
814e6bfd-5105-495d-91b1-d20eaa294a7c,hotosm_isl_financial_services,Iceland Financial Services (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,economics;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/814e6bfd-5105-495d-91b1-d20eaa294a7c__hotosm-isl-financial-services.json
8155bcb7-a818-49de-ac36-3b9fee2a2e5a,qatar-healthsites,Qatar Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8155bcb7-a818-49de-ac36-3b9fee2a2e5a__qatar-healthsites.json
817517ee-d1e8-46c3-8b8f-e18944f849dd,hotosm_kgz_buildings,Kyrgyzstan Buildings (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata,4,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/817517ee-d1e8-46c3-8b8f-e18944f849dd__hotosm-kgz-buildings.json
81bb7ef5-c298-41bc-8fee-67b94e7395e8,costa-rica-road-surface-data,Costa Rica: Road Surface Data,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,odc-odbl,notes_mentions_openstreetmap;odbl_license_plus_osm_cue;tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/81bb7ef5-c298-41bc-8fee-67b94e7395e8__costa-rica-road-surface-data.json
8203a1be-e973-49df-a0d7-e273b5d68a42,hotosm_gmb_airports,Gambia Airports (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,aviation;facilities-infrastructure;geodata,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8203a1be-e973-49df-a0d7-e273b5d68a42__hotosm-gmb-airports.json
82040213-f125-4cfe-9d87-ecd95ed99ec7,central-african-republic-road-surface-data,Central African Republic: Road Surface Data,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,odc-odbl,notes_mentions_openstreetmap;odbl_license_plus_osm_cue;tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82040213-f125-4cfe-9d87-ecd95ed99ec7__central-african-republic-road-surface-data.json
8218e0db-0b2e-40ec-b8bb-a3cd4fa85d43,hotosm_syr_roads,Syria Roads (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;roads;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8218e0db-0b2e-40ec-b8bb-a3cd4fa85d43__hotosm-syr-roads.json
821e1a87-ded0-46e4-a11c-163d723590e2,lithuania-healthsites,Lithuania Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/821e1a87-ded0-46e4-a11c-163d723590e2__lithuania-healthsites.json
822b1c22-439b-41d9-91bc-bccda560239d,hotosm_jam_buildings,Jamaica Buildings (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata,4,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/822b1c22-439b-41d9-91bc-bccda560239d__hotosm-jam-buildings.json
822c10a1-711e-49ac-931d-8d3ab7359acc,hotosm_guy_points_of_interest,Guyana Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/822c10a1-711e-49ac-931d-8d3ab7359acc__hotosm-guy-points-of-interest.json
82308822-d74a-492e-a3e4-5bfd6413eedb,venezuela-healthsites,Venezuela Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82308822-d74a-492e-a3e4-5bfd6413eedb__venezuela-healthsites.json
8245e8d7-f895-4252-a0bc-7578423e22ea,hotosm_mys_points_of_interest,Malaysia Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8245e8d7-f895-4252-a0bc-7578423e22ea__hotosm-mys-points-of-interest.json
82547256-80fa-43d1-9cd7-48f0f33a3795,hotosm_sgs_buildings,South Georgia and the South Sandwich Islands Buildings (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata,4,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82547256-80fa-43d1-9cd7-48f0f33a3795__hotosm-sgs-buildings.json
82bb8150-f2c5-4789-8bcf-26e22af39d78,hotosm_gha_railways,Ghana Railways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;railways;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82bb8150-f2c5-4789-8bcf-26e22af39d78__hotosm-gha-railways.json
82c524e9-518a-4cc9-9477-6f55582b0074,bahamas-road-surface-data,Bahamas: Road Surface Data,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,odc-odbl,notes_mentions_openstreetmap;odbl_license_plus_osm_cue;tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82c524e9-518a-4cc9-9477-6f55582b0074__bahamas-road-surface-data.json
82d22e4a-176f-4638-a887-de42b6f432e7,norway-planet-road-surface-data,"Norway: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82d22e4a-176f-4638-a887-de42b6f432e7__norway-planet-road-surface-data.json
82d2b0d6-7a69-4f49-879a-c639e5f14c92,hotosm_slv_waterways,El Salvador Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82d2b0d6-7a69-4f49-879a-c639e5f14c92__hotosm-slv-waterways.json
82edb50d-fc69-4154-9d80-9a1e41b3adc0,hotosm_reu_roads,Reunion Roads (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;roads;transportation,10,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82edb50d-fc69-4154-9d80-9a1e41b3adc0__hotosm-reu-roads.json
82ee6c6a-77d8-4906-8c6b-ab8e24682fad,kontur-boundaries-ukraine,Ukraine: Administrative Division with Aggregated Population,Kontur,Kontur,Open Database License (ODC-ODbL),notes_mentions_openstreetmap;odbl_license_plus_osm_cue,administrative boundaries-divisions;baseline population;geodata,3,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82ee6c6a-77d8-4906-8c6b-ab8e24682fad__kontur-boundaries-ukraine.json
82f2fd7a-4883-4b06-a328-77329acb7f78,hotosm_fin_points_of_interest,Finland Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,9,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/82f2fd7a-4883-4b06-a328-77329acb7f78__hotosm-fin-points-of-interest.json
83099aa2-7b56-44b1-bc1c-698cf294e8ec,hotosm_fji_education_facilities,Fiji Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/83099aa2-7b56-44b1-bc1c-698cf294e8ec__hotosm-fji-education-facilities.json
830f88e2-4f67-41a2-8be2-66fa4a85f1c1,hotosm_cze_waterways,Czech Republic Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/830f88e2-4f67-41a2-8be2-66fa4a85f1c1__hotosm-cze-waterways.json
83127faa-a192-4ee7-8906-89222de2de33,hotosm_nic_airports,Nicaragua Airports (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,aviation;facilities-infrastructure;geodata,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/83127faa-a192-4ee7-8906-89222de2de33__hotosm-nic-airports.json
8333bf2b-2fea-4858-bbb4-6dc9a6d3b3c9,hotosm_kna_waterways,Saint Kitts and Nevis Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,12,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8333bf2b-2fea-4858-bbb4-6dc9a6d3b3c9__hotosm-kna-waterways.json
83450e86-bf0a-4032-8429-ba8ca6ca3836,el-salvador-planet-road-surface-data,"El Salvador: Planet Road Surface, Width, and Passability Data",HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Other,tag_openstreetmap_present,development;humanitarian access;indicators;logistics;openstreetmap;poverty;roads;rural;services;socioeconomics;sustainable development;sustainable development goals-sdg;transportation;urban,2,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/83450e86-bf0a-4032-8429-ba8ca6ca3836__el-salvador-planet-road-surface-data.json
8375ad14-886d-49a8-a22c-8c202048eefa,croatia-healthsites,Croatia Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/8375ad14-886d-49a8-a22c-8c202048eefa__croatia-healthsites.json
83c0c2b6-2c3d-492a-883c-5fd42a013cbe,hotosm_lca_health_facilities,Saint Lucia Health Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;health;health facilities,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/83c0c2b6-2c3d-492a-883c-5fd42a013cbe__hotosm-lca-health-facilities.json
83ce6e9f-cbaf-4300-9dcd-14ec1802770d,thailand-healthsites,Thailand Healthsites,Global Healthsites Mapping Project,OpenStreetMap contributors,ODbL,dataset_source_mentions_openstreetmap;odbl_license_plus_osm_cue,health facilities;hxl,5,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/83ce6e9f-cbaf-4300-9dcd-14ec1802770d__thailand-healthsites.json
83fe7cef-fc2f-4342-890b-4abe15425453,hotosm_lka_points_of_interest,Sri Lanka Points of Interest (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,facilities-infrastructure;geodata;points of interest-poi,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/83fe7cef-fc2f-4342-890b-4abe15425453__hotosm-lka-points-of-interest.json
84082d12-fc0f-44ba-8b35-7f44d0950011,hotosm_prk_roads,North Korea Roads (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;roads;transportation,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/84082d12-fc0f-44ba-8b35-7f44d0950011__hotosm-prk-roads.json
840a8bc0-0990-4fb8-99b4-3a01eaa32135,hotosm_pan_waterways,Panama Waterways (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,geodata;hydrology;rivers,14,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/840a8bc0-0990-4fb8-99b4-3a01eaa32135__hotosm-pan-waterways.json
84311127-c7de-4b35-9511-e41235fd8974,hotosm_mdv_education_facilities,Maldives Education Facilities (OpenStreetMap Export),Humanitarian OpenStreetMap Team (HOT),OpenStreetMap contributors,Open Database License (ODC-ODbL),dataset_source_mentions_openstreetmap;notes_mentions_openstreetmap;odbl_license_plus_osm_cue;organization_mentions_osm_or_hot;resource_url_osm_domain;title_mentions_osm_export,education facilities-schools;geodata,8,/mnt/c/Users/benny/OneDrive/Documents/Github/hdx-metadata-crawler/hdx_dataset_metadata_dump/dataset_metadata/84311127-c7de-4b35-9511-e41235fd8974__hotosm-mdv-education-facilities.json
