id,title,organization,hazard_types,exposure_categories,analysis_types,return_periods,signal_strength,hevl_combo
579de74e-26d0-4909-80a7-579e03e6dc67,Niue - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
5b770544-f592-42bf-bb31-ca8a66919c36,Indonesia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
5d61f528-5c13-4c43-8069-2ab733bd27e8,Timor-Leste - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
603d587b-0a28-4716-9b4c-2247bfd8e8d0,United Republic of Tanzania - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
61085de2-e611-4642-9f91-afacc4ca9d7d,Zimbabwe - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
637c8e94-343e-4bad-91c9-6c2808798943,Czechia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
64453f32-98d0-4cf5-92fe-d18fb4838781,Papua New Guinea - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
6468f941-c870-40c0-a1cf-485f5a07ba39,Azerbaijan - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
6532d14f-bab8-4d1d-9411-2c2d273b847d,Togo - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
66c8c4ce-d2d4-47f3-b775-38b0736748b9,Suriname - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
67ec603d-a9d4-4032-b254-abd46eadb223,Republic of Korea - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
69816dd4-19b7-432b-9d27-10586d08ca01,Cameroon - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
6bcd01d5-f208-4156-a0b8-a570712c7420,Botswana - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
6dfb86c5-e0b5-4afe-aafc-a0955ab19d97,Puerto Rico - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E--
7140e380-73e2-451e-927c-d7a28fdfff7c,Greenland - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic|empirical,,16,-E--
71a5658e-d896-4d64-a8ff-a0b2b9441dcb,IOM - Global Profiles for Internal Displacement (GPID),International Organization for Migration (IOM),flood|earthquake|tsunami|drought,infrastructure|population|agriculture,deterministic,,16,HE--
729342f1-c935-463f-b3f0-a7b7d86c2e52,Madagascar - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
7293e47c-1528-453e-953d-c5ff5d43619b,Portugal - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
779a8f29-30da-4d59-bd16-be55222ea34b,Fiji - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
78353cdb-466d-4ed1-af1f-bd192eb5a220,Russian Federation - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
7882c7c4-d479-4c6f-b1c9-8b663fdb2365,Libya - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
7d0497b2-10c3-4186-8e30-4c90bae93896,Guatemala - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
7d29b265-1602-45db-83fb-51caa08a97a8,Kiribati - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
7e035166-2562-46cd-b0b7-abdc9a99539c,Ireland - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
7e6a6de6-3cf4-41d4-af35-04ab4103b200,Democratic Republic of the Congo - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
81123758-cbee-40bd-8375-a3175863a5ae,France - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
8351c2ec-d589-45a0-bf7e-bf9b70207488,Egypt - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
84bfd642-5c77-476a-b6e7-68ee15db1637,Peru - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
84c7b338-1ab7-4c84-af51-f17d6fdb7e7f,Luxembourg - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
87e70c65-6008-46fe-85ae-4ef1ad3fbf40,Kuwait - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
884b8d66-8aec-4181-a2a4-a96b3a0de578,China - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
8a9b770d-ab66-4995-88f2-ffc2cdb75907,Saint Lucia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
8b61c2bf-272a-4d27-9ae9-3207099eb711,Mauritius - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
8c1baada-4d5a-4b62-9914-16193603efbd,Kingdom of Eswatini - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,deterministic|empirical,,16,-EVL
8e05433a-8ca8-4afd-bc8c-8900a6a9f779,Burundi - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
8f8d96df-b9bf-4797-81d8-4d53d15c71ff,Pakistan - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
8fbb134c-cc30-4772-818c-585dcc2d1f8f,Romania - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9050dcab-d0d3-4667-af03-82882e3140fb,Ethiopia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
90629ebb-6727-4a19-999c-b50291047d39,Türkiye - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
91e18a2f-1080-4f7d-b9e6-d1a8adfcd378,Tunisia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
92226485-391c-4838-b915-7bcce0ffd31e,Malawi - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
93496a11-b022-41b2-8444-894837fee5d7,Seychelles - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
955ab54d-7369-441b-8d39-a2cdb14a14a1,Senegal - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
960fa5c9-7f62-422d-af59-34d69b1bc2ad,Ukraine - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
969966fe-ca67-4c1d-828f-6b8912634897,Burkina Faso - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
992a08c1-821c-4ce1-9d79-db5fb3eb5ff3,Poland - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9b1874e9-3bba-4e4e-a3d2-4230fc5a4fe5,Netherlands (Kingdom of the) - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9cc309a2-3f9b-4c2e-9252-42fda13744ce,Mongolia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9d58e4ad-11a9-492f-850f-4f355f3cfef0,Qatar - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9e3b4742-5388-4184-9d26-4ed10eea6fa5,Spain - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9e9ea4a1-d693-4c05-be87-904cf2d0292d,Slovakia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
9ee0b23c-247e-4a58-9acc-bf66bf1d903d,Saudi Arabia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
a22ad04a-576b-4b9e-9314-4c80df2cb103,Estonia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
a7dbe7ef-963c-40a6-8297-4f9c867571f7,North Macedonia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
a87b1a42-6798-4683-b60f-dfd98802ccbe,Mali - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
a8de1175-7ea2-4b2a-b855-539064ced1c4,Niger - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
a9806be3-103a-4231-8902-df923acbe88e,Argentina - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
abad38be-167e-4227-bb04-82b600a06460,State of Palestine - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
abc44e97-0009-4a92-9800-33bd47d0aefa,Tuvalu - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ac38fb79-a999-4a8b-ae79-24686db94e33,New Zealand - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ae8e9912-4b3b-449c-9bd5-8176beb45a5d,Sierra Leone - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
af171695-6d82-49aa-8370-bc248a051103,Cyprus - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b1d5c183-5258-46bb-87ba-e264c8bb9699,Rwanda - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b239ef6c-910d-4347-ba87-2d21a23f03fa,Kenya - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b363e9bf-532f-435e-b489-1e05142c64dd,Cuba - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b4a16197-4b1f-496f-807f-d549381608e5,Sri Lanka - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b4f1c5d1-3374-46b6-b567-e0d8dbdd1cbf,Venezuela (Bolivarian Republic of) - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b58ad2a5-fcd0-4208-8d26-5a156728cb5d,Australia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b7014b78-1278-4e87-a4b9-e6fa6b7e707b,Nicaragua - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
b7ca0730-43bb-4534-833f-9e73f8e195c2,Republic of North Macedonia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,deterministic|empirical,,16,-EVL
b9e74d75-9dfb-4653-b8ce-70d3e7f9b780,Syrian Arab Republic - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ba41263f-411e-4ce0-9e76-a686f7a822af,American Samoa - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic|empirical,,16,-E--
baf0b1c8-8b75-4c2f-8eef-ab90251fc35b,Guinea-Bissau - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
bcfef76f-9467-4f84-af0b-b746913b6ac8,Austria - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
be94d1a6-82e5-47c7-9fe5-2c90e633785b,Marshall Islands - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c0be8847-b438-40d2-b0ba-65b7003e2aba,Puerto Rico - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic|empirical,,16,-E--
c0c7383b-3aba-4c68-8d28-cfc432daff0b,Cook Islands - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c42b0111-419d-47e3-8976-d25f585d27b7,Gambia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c47616f5-3ef8-4eb3-ad08-6fbba48e5363,Greece - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c49d60cf-0c99-46c2-98b6-3b985a4b7a31,Croatia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c67b5d8b-da66-4af3-b06d-92270457b31c,Uruguay - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c858fdcd-597f-4d6a-9d25-a401f542c70a,Tonga - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c9ae2f59-c274-4ee3-9d30-11ce58e0eb89,Ecuador - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
c9e36235-1a4e-40e5-80b4-889bf75e4883,San Marino - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
cf859396-bb5c-4670-b9d0-57879bc81010,Lebanon - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
cfaa2bef-0ffd-454f-9a5f-39dee809ed1e,Benin - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d0128589-61de-4ded-88a7-451d1aa21148,Uzbekistan - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d0a46e77-470e-4ca9-b369-32b4912cf8be,Georgia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d14b4d2b-65fa-4e95-bdfe-e1e88006b124,Jordan - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d1627922-df6d-486f-b324-b2b8867e4c84,Brunei Darussalam - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d28426c5-9a00-414d-86da-8b1ae3b6070d,Cabo Verde - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d31557e6-4405-468f-9140-b817d5454270,Philippines - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d431902a-711b-4103-97ca-0d83723eead5,South Africa - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d8fbda0c-942b-40f5-a2c3-d70e1c58d044,Nauru - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
d91e3fe6-38e8-457a-a457-3ec05d6249a0,Trinidad and Tobago - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
dcd38a52-5b59-48c4-9c1f-653e281313c3,Mexico - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
dd5dc1ed-00b5-41e6-8d5f-35e57328414b,Djibouti - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
de021c5c-6b7c-45af-9257-88c3c68f69f2,Bulgaria - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
df1abdd7-3b45-4c39-9737-d1a9861a8b19,Namibia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
df82d47a-65e3-4986-9061-3a6711b6c50f,Thailand - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
df8ca03a-a1bb-47a3-bd69-82b116166b9e,Congo - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
dfdf3fc8-ac9f-4704-8304-9dcfc92e98e1,Democratic People's Republic of Korea - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e008fe5b-8d5a-4247-bdd3-9c57b33779aa,Andorra - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e00c2add-60b5-4405-900b-acce2e4c27eb,Slovenia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e018225e-abce-4d31-8de0-9163bb9710f7,Palau - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e0fa20d6-adcf-471f-b0c4-99133b09e48b,Samoa - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e35228fb-3ca0-417f-8313-a6fb9b4637eb,Republic of Moldova - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e3611597-654a-4324-9022-96c30f0a89e1,Bermuda - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator|development_index,probabilistic|empirical,,16,-E--
e4dc84f3-90af-4109-b7c9-f12129d4bf14,Switzerland - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e75ec1da-544c-4462-ab55-2914ab5540f9,Algeria - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
e8669d69-2691-42bd-8c70-666c6317b2e1,El Salvador - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ea607346-1c3a-4d60-82ac-09a74ebc9f01,Oman - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ecfd0fb1-67a4-4c7c-a5ee-096817658717,Hungary - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ed1da701-c5af-46e9-9447-e63811c5154e,Jamaica - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ee46627a-a76c-438f-927b-7d66e288badc,Italy - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ef9e1505-4e10-4201-b4ec-671c6cef37ad,Guyana - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f063cc06-c5fb-416e-8bf8-90f28e561ba0,Brazil - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f130c111-8d56-4c0c-80dc-e4badd7d4a08,Uganda - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f25fe7a0-3d02-40b0-836c-39c9e780dc67,Saint Vincent and the Grenadines - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f2c18cd9-d24c-4213-9095-1dd971c118e2,India - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f4a2d8e0-ad1e-418f-b7c4-cd2939da12b9,Mozambique - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f6fb5068-586c-4e56-8abe-ebed520ad0b4,Belgium - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
f8c62194-cae2-459f-b675-7034ea25fe1d,Latvia - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
fcd3380a-5cad-43f9-91b8-32da9d54f08a,Gabon - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
fd0e4765-b4b7-4cd2-bdd1-6868726e95fd,Denmark - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
fd839cf0-7789-4bc1-aa93-9fbce05956d2,Montenegro - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
fe2d83ce-2bbc-4198-8eeb-aa0f736abce8,Côte d'Ivoire - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
ffe04e89-06a8-4cbc-8276-ae08dd6c6740,Antigua and Barbuda - Health Indicators,World Health Organization,,buildings|infrastructure|population|natural_environment|economic_indicator,probabilistic|deterministic|empirical,,16,-E-L
00462938-0bb9-4faa-a748-04839f5b1d60,Sweden - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
01bac3ff-9e63-499e-9ee5-8d4fada442c7,"Niger: Integrated Context Analysis (ICA), 2018",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HE--
02b61c5e-f9b1-42d8-9a95-24b0ac0b3ef1,Canada - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
05e3b082-1d5c-4a88-9c53-0b3c3cc85879,Australia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
06b1e8ea-fc10-4e5f-aa9a-ba3904d18074,Georgia - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
071d00a5-c868-4c05-b681-a0f3f64e16cc,Mozambique - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
1113a94e-58d7-4555-a3a4-9a9ba15e06de,Switzerland - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
148f7c8f-1ce5-47c9-8d24-f6fe35d80121,Algeria - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
19988708-06c7-4db5-8043-dc2e5e934449,Pakistan - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
19edd9c9-e1fe-4e4e-a9a7-51caf1020376,Malawi - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
1b176072-4e6c-45f7-aee0-13f7c730e856,"Peace and Security Pillar: Security Council Data - Climate, Peace and Security in Security Council Decisions",United Nations Peace and Security Data Hub,flood|coastal_flood|drought|wildfire|convective_storm|extreme_temperature,natural_environment,,,15,HE--
1c2d23cc-5431-407e-8a8b-85e27e0b3f19,"Mali: Integrated Context Analysis (ICA), 2014",WFP - World Food Programme,flood|drought,population,probabilistic|deterministic|empirical,100,15,HEV-
1c429d48-7e7e-4b57-8079-5d767004aeb9,"Sierra Leone: Integrated Context Analysis (ICA), 2017",WFP - World Food Programme,flood|landslide,population,probabilistic|deterministic|empirical,100,15,HEV-
1cb483cf-b961-4a62-af4b-4774741903f2,Bulgaria - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
1d70ea88-2f05-498c-a117-89e2711d6e59,Nigeria - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
23658b5f-0186-45b3-9e90-78229dd1aee7,Sri Lanka - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
23feec54-fe57-441b-a1b8-7c9e42c49225,Costa Rica - Environment,World Bank Group,,buildings|infrastructure|population|agriculture|natural_environment|economic_indicator,deterministic,,15,-E--
