dataset_id,title,organization,dataset_source,license_title,tags,groups,formats,is_osm,excluded_by_policy,rdls_candidate,rdls_components,confidence,score_hazard,score_exposure,score_vulnerability_proxy,score_loss_impact,top_signals,decision,components_override,notes
5e59e4ac-ca00-44b6-9598-81e7b8903f90,Montenegro - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Montenegro,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
5f5d0d2f-2de7-426f-9281-57b9e7c65d52,Netherlands - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Netherlands,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
5faae434-c208-4219-bf6e-2a5f10b863f4,Turks and Caicos Islands - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Turks and Caicos Islands,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
6030db92-b637-403b-8aa9-155655e7f8f0,French Guiana: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),baseline population;children;elderly;geodata;health;women;youth,French Guiana,ZIP;JSON,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
60c2bcf6-4d93-4c1e-9cce-b33a47523de6,Vanuatu - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Vanuatu,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
61013b4a-8a80-49be-822d-52d323c6f8a3,Djibouti - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Djibouti,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
61b94963-1cbe-4fec-948a-7bea03eb4711,UrbanInfo Indicators 2011,"United Nations Human Settlements Programmes, Data and Analytics Section",Multiple Sources,Open Data Commons Public Domain Dedication and License (PDDL),economics;socioeconomics;urban,World,CSV,False,False,True,exposure,medium,0,6,4,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\binfrastructure\b(+2)→exposure | kw:\b(infrastructure|road|highway|street)\b(+2)→exposure | kw:\b(ecosystem|habitat|biodiversity)\b(+2)→exposure,,,
6200bfe7-78bd-464b-bfaf-8d39c651a66e,Yemen - Real Time Prices,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),energy;food security,Yemen,CSV,False,False,True,exposure;vulnerability_proxy,medium,0,5,5,0,tag:energy(+3)→exposure | tag:food security(+3)→vulnerability_proxy | kw:\b(agriculture|agricultural|farming)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6249409f-1a8d-468a-bc22-85b5f9983a85,Barbados - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Barbados,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
62ec6c48-2f23-476b-8c1e-e924ad79908d,Nigeria: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),baseline population;children;elderly;geodata;health;women;youth,Nigeria,ZIP;JSON,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6352244d-fa36-4c1b-9b3e-8a8ebb0cfe9c,Hungary - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Hungary,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6422c30d-08ac-49e1-a822-44aea5b2f864,Sri Lanka - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Sri Lanka,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
64565857-f9c2-4a26-afd5-d5f52753bd65,Madagascar - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Madagascar,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
64676211-348a-439c-ad58-d4484d33db09,Niue - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Niue,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
64c5c465-7d85-4ffe-93a0-78f68b9c91a9,Grenada: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),baseline population;children;elderly;geodata;health;women;youth,Grenada,GEOTIFF;CSV;JSON,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
64f916a6-2f35-4399-8971-25e18fdb09bd,Bolivia: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),baseline population;children;elderly;geodata;health;women;youth,Bolivia (Plurinational State of),ZIP;GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
65b9f3f7-f726-4ed4-82bd-c1c71e164910,"Venezuela, RB - Social Protection and Labor",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Venezuela (Bolivarian Republic of),CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
66ce2def-0fec-4bf9-ab7f-c91aa98fe36c,Poland - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Poland,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
66ef8eab-b09e-4092-8d0f-2a9bd0727bdd,Mexico: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),baseline population;children;elderly;geodata;health;women;youth,Mexico,CSV;GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
66fa6572-0cf0-493d-8805-02a107169b29,Austria: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Austria,GEOTIFF;CSV,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
671be270-89c2-44df-b2a7-3a8819463cf3,Burkina Faso - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Burkina Faso,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
678e3794-86d2-4ad0-b056-f9ed04ad8c39,Albania - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Albania,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
67955985-5617-4378-9db9-7ba32b6e45e9,Montenegro - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Montenegro,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
67bda706-505b-4001-856d-a2391e6fa304,Oman - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Oman,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
68455d6b-95ed-48ed-8d01-7a1666b58a4a,United States of America - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,United States,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
688bcf19-242a-4068-a760-c75d3fbf46f8,Venezuela (Bolivarian Republic of) - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Venezuela (Bolivarian Republic of),GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
68b5b0d7-675c-4b04-a322-42d61da5d047,Maldives - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Maldives,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
68e6b0d6-1377-4f35-98c1-bed1b1e13ebf,Malawi - Dzaleka refugee camp - Post Distribution Monitoring for Cash-Based Intervention - 2020,UNHCR - The UN Refugee Agency,UNHCR,Other,cash voucher assistance-cva;needs assessment,Malawi,WEB APP;PDF,False,False,True,exposure,medium,0,6,4,0,kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
68fb13b1-9a57-4f13-9aac-b0c6b899f75d,Federal Republic of Somalia - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Somalia,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
693a4f64-eeca-4ae6-aa89-b7dd56748dc9,Samoa: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Samoa,CSV;GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
69424bb7-6d9d-4dfd-b3aa-bbe85017ce94,Jordan - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Jordan,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6944bbfe-adcf-4ec3-b892-328e90460157,French Guiana - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,French Guiana,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
696c5108-015a-4d6f-a447-2091faa17b8c,Vietnam - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Viet Nam,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6993b4c6-2de0-4301-80ac-156174e084f0,New Zealand - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,New Zealand,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
699c9934-e992-4eb9-a458-4516a6b5f1d0,Algeria - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Algeria,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
69b66dae-71a5-492e-a738-828ecb83eb76,Montserrat - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Montserrat,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
6a155c6b-5009-430a-9a63-c770b083686c,"Bangladesh - Post-Distribution Monitoring of Non-Food Items, 2022",UNHCR - The UN Refugee Agency,UNHCR,Other,health;needs assessment;water sanitation and hygiene-wash,Bangladesh,WEB APP;PDF,False,False,True,exposure,medium,0,6,4,0,tag:health(+2)→vulnerability_proxy | kw:\b(construction|built.?environment)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | kw:\bhousehold(s)?\b(+2)→vulnerability_proxy,,,
6a44e351-6597-46fe-8bb0-72232465327e,"Korea, Dem. People’s Rep. - Aid Effectiveness",World Bank Group,World Bank,Creative Commons Attribution International (CC BY),aid effectiveness;hxl;indicators,Democratic People's Republic of Korea,CSV,False,False,True,exposure,medium,0,6,4,0,kw:\bbuildings?\b(+2)→exposure | kw:\b(building|structure|dwelling)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy | org:World Bank Group(+2)→vulnerability_proxy,,,
6a588a67-278b-476e-8640-ff3f8a7c4da7,Zimbabwe - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Zimbabwe,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6a6fbe33-4676-4260-b37e-9691dbacecbd,Germany - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Germany,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6ae8ae66-1247-4af7-b452-63b7344247a3,St. Vincent and the Grenadines - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Saint Vincent and the Grenadines,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6b504dcc-af4d-470b-8732-95de0a5febd3,Slovenia: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Slovenia,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6be9b615-1705-42c8-a343-a6f03a79d9a6,Suriname - Age and Gender Structures (2015-2030),WorldPop,Multiple sources,Other,baseline population;demographics;gender and age disaggregated data-gadd;geodata,Suriname,GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:demographics(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(power.?line|electricity|grid|utility)\b(+2)→exposure | kw:\b(population|people|inhabitant)\b(+2)→exposure,,,
6c7448f7-2f09-489d-b53a-65a0d3c26289,Kazakhstan: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Kazakhstan,CSV;GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6c7491da-7b56-479d-b9e7-dda1ba905c2f,Bhutan: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Bhutan,ZIP;JSON,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6c91774b-d823-4bb7-bb28-4c4d308d860c,Sudan - Real Time Prices,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),energy;food security,Sudan,CSV,False,False,True,exposure;vulnerability_proxy,medium,0,5,5,0,tag:energy(+3)→exposure | tag:food security(+3)→vulnerability_proxy | kw:\b(agriculture|agricultural|farming)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6cf49080-1226-4eda-8700-a0093cbdfe4d,Argentina: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),baseline population;children;elderly;geodata;health;women;youth,Argentina,ZIP,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6d9f35c0-4764-49ee-b364-329db0b7a47d,Philippines: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Philippines,ZIP,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6da29546-a21b-45dc-be80-6eb520c3755e,Niger: Coronavirus (Covid-19) Subnational,HERA - Humanitarian Emergency Response Africa,HERA - Humanitarian Emergency Response Africa,Creative Commons Attribution International (CC BY),africa;disease;epidemics-outbreaks;fatalities;gender;health;hxl;west africa,Niger,XLSX;XLS;CSV,False,False,True,vulnerability_proxy;loss_impact,medium,0,0,5,5,tag:fatalities(+5)→loss_impact | tag:gender(+3)→vulnerability_proxy | tag:health(+2)→vulnerability_proxy,,,
6e15f139-2126-4d11-a671-439751324682,UNOSAT Gaza Governorate Comprehensive Damage Assessment - 22- 23 September 2025,United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),complex emergency-conflict-security;crisis-opt-israel-hostilities;geodata,State of Palestine,GEODATABASE,False,False,True,exposure,medium,0,6,0,4,tag:geodata(+2)→exposure | kw:\b(house|housing|residential)\b(+2)→exposure | kw:\b(displaced|refugee|idp)\b(+2)→exposure | kw:\bdamage\b(+2)→loss_impact | kw:\baffected\b(+2)→loss_impact,,,
6e9709bf-3448-4e20-86d3-900709624a29,Liechtenstein - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Liechtenstein,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6f03111f-7f16-4e1e-a9c3-a07b6ce1478b,Wallis and Futuna Islands: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Wallis and Futuna Islands,CSV;GEOTIFF,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6f35a5dc-660f-4b4e-bb49-0cf5002924a1,Puerto Rico (US) - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Puerto Rico,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
6fe3d563-d1ed-425e-b6f4-f45bc95c75f2,Andorra: High Resolution Population Density Maps + Demographic Estimates,AI and Data for Good at Meta,Facebook,Creative Commons Attribution International (CC BY),children;elderly;geodata;health;women;youth,Andorra,GEOTIFF;CSV,False,False,True,exposure,medium,0,6,4,0,tag:geodata(+2)→exposure | tag:health(+2)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(resident|demographic|census)\b(+2)→exposure | kw:\bdemographic(s)?\b(+2)→vulnerability_proxy,,,
6ff93c3d-9c62-4eca-9873-ef1647166f35,"Poverty rate, gap, density and the percentage of poor housing at Location level in Kenya in 1999.",World Resources Institute (inactive),Kenya National Bureau of Statistics,Public Domain / No restrictions (CC0),geodata;humanitarian needs overview-hno;poverty,Kenya,SHP;CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:poverty(+4)→vulnerability_proxy | tag:geodata(+2)→exposure | kw:\b(house|housing|residential)\b(+2)→exposure | kw:\bpoverty\b(+2)→vulnerability_proxy,,,
705082ba-269e-4756-b3d4-44718c159b3e,Ghana - Social Protection and Labor,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;socioeconomics,Ghana,CSV,False,False,True,vulnerability_proxy,medium,0,4,6,0,tag:socioeconomics(+4)→vulnerability_proxy | kw:\b(population|people|inhabitant)\b(+2)→exposure | kw:\b(household|family)\b(+2)→exposure | org:World Bank Group(+2)→vulnerability_proxy,,,
707307f0-8f1e-45db-a79f-5673033a5685,Impact of the use of explosive weapons on health facilities,EWIPA Community (inactive),EWIPA Community,Creative Commons Attribution Share-Alike (CC BY-SA),conflict-violence;health;health facilities;hxl,Afghanistan;Azerbaijan;Iraq;Libya;Nigeria;Pakistan;State of Palestine;Syrian Arab Republic;Ukraine;Yemen,XLSX,False,False,True,exposure,medium,0,6,2,2,tag:health facilities(+4)→exposure | tag:health(+2)→vulnerability_proxy | kw:\bfacilit(y|ies)\b(+2)→exposure | kw:\baffected\b(+2)→loss_impact,,,
